time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,218000,21091,10,24360,14520,2356,5630.4,7086.3
30,4,2,2,30,30,321500,31569,10,31920,47260,3134,4337.7,5098.4
40,4,2,2,30,30,355060,35371,10,38500,84780,3835,3541.4,4211.8
50,4,2,2,30,30,663920,66153,10,65720,151260,6548,2881.3,3665.4
60,4,2,2,30,30,772040,76812,10,81000,231420,8058,2345.5,2938.6
70,4,2,2,30,30,701440,69753,10,70740,302840,7034,2150.7,2770.0
80,4,2,2,30,30,876660,86901,10,88420,392140,8764,1969.0,2541.7
90,4,2,2,30,30,847920,84236,10,87640,479140,8706,1838.7,2348.6
100,4,2,2,30,30,725320,72286,10,76000,553620,7574,1778.2,2288.5
110,4,2,2,30,30,914520,90915,10,94260,647160,9370,1725.2,2247.0
121,4,2,2,30,30,745120,73979,10,76740,723620,7619,1688.2,2211.9
131,4,2,2,30,30,827380,82318,10,82620,806420,8220,1652.1,2165.6
141,4,2,2,30,30,739440,73789,10,77440,882740,7727,1617.7,2110.0
151,4,2,2,30,30,906300,90385,10,92820,977060,9257,1598.5,2101.1
161,4,2,2,30,30,820660,81617,10,83440,1061120,8298,1579.2,2078.5
171,4,2,2,30,30,736380,73344,10,76080,1136300,7577,1564.2,2063.3
181,4,2,2,30,30,949200,94400,10,95920,1233140,9539,1545.7,2046.3
