time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,5,0,0,0,0.0,0.0
20,4,2,2,28,28,7360,731,10,1220,1220,121,146.3,1387.9
30,4,2,2,28,28,189660,18711,10,18540,20300,1829,14.4,99.8
40,4,2,2,28,28,381260,37887,10,40700,59740,4044,7.1,39.9
50,4,2,2,28,28,552600,54968,10,55340,115460,5504,4.3,19.3
60,4,2,2,28,28,549080,54798,10,55620,172340,5550,3.4,13.4
70,4,2,2,28,28,567720,56647,10,58180,230520,5805,2.9,10.3
80,4,2,2,28,28,757740,75539,10,77480,307100,7724,2.6,8.1
90,4,2,2,28,28,570800,56880,10,59240,365980,5903,2.4,7.1
100,4,2,2,28,28,569760,56873,10,59480,424620,5937,2.3,6.3
110,4,2,2,28,28,762620,76056,10,79120,502320,7890,2.2,5.5
120,4,2,2,28,28,571640,57055,10,58840,561280,5872,2.1,5.1
130,4,2,2,28,28,582140,58115,10,58160,619800,5806,2.1,4.8
140,4,2,2,28,28,768980,76652,10,79720,699200,7946,2.0,4.4
150,4,2,2,28,28,576000,57485,10,59040,757700,5892,2.0,4.2
160,4,2,2,28,28,575100,57400,10,58220,816420,5810,1.9,4.0
170,4,2,2,28,28,769280,76697,10,80460,895840,8021,1.9,3.8
180,4,2,2,28,28,587500,58656,10,60420,955020,6032,1.9,3.6
