time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,8000,799,5,1060,1040,105,8.6,14.0
20,4,2,2,30,30,230960,22418,10,23280,24360,2259,4.6,5.7
30,4,2,2,30,30,351680,35048,10,36560,61180,3643,3.3,3.6
40,4,2,2,30,30,432340,42971,10,43900,105040,4363,2.8,3.0
50,4,2,2,30,30,649640,64782,10,68100,171480,6790,2.4,2.6
60,4,2,2,30,30,535700,53447,10,55200,226480,5507,2.2,2.3
70,4,2,2,30,30,533020,53174,10,52680,280220,5255,2.1,2.2
80,4,2,2,30,30,721320,71959,10,74720,354320,7454,2.0,2.1
90,4,2,2,30,30,539820,53745,10,55640,409660,5539,2.0,2.1
100,4,2,2,30,30,534540,53347,10,54380,463840,5427,1.9,2.0
110,4,2,2,30,30,722620,72117,10,75520,538460,7536,1.9,2.0
120,4,2,2,30,30,547680,54664,10,56980,593880,5687,1.9,1.9
130,4,2,2,30,30,538400,53732,10,55600,648980,5548,1.8,1.9
140,4,2,2,30,30,636060,63472,10,65940,714580,6580,1.8,1.9
150,4,2,2,30,30,638840,63756,10,64340,779840,6421,1.8,1.9
160,4,2,2,30,30,552000,55078,10,57220,836240,5709,1.8,1.9
170,4,2,2,30,30,635420,63421,10,64760,901320,6463,1.8,1.9
180,4,2,2,30,30,647220,64605,10,66100,967140,6598,1.8,1.8
