time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,204240,19968,10,22960,13060,2244,4904.3,5625.1
30,4,2,2,30,30,295800,28929,10,29360,42140,2871,4967.1,6230.1
40,4,2,2,30,30,403580,40017,10,42120,84880,4176,3596.9,4422.0
50,4,2,2,30,30,547860,54286,10,58420,141620,5788,2892.2,3587.0
60,4,2,2,30,30,906840,90170,10,91880,232440,9135,2356.2,3015.8
70,4,2,2,30,30,736860,73188,10,77240,310000,7671,2081.7,2650.9
80,4,2,2,30,30,688580,68454,10,68360,379600,6795,1976.2,2548.3
90,4,2,2,30,30,971900,96667,10,98280,479380,9775,1847.3,2397.2
100,4,2,2,30,30,676580,67415,10,70060,549980,6980,1801.2,2352.9
110,4,2,2,30,30,728860,72336,10,74160,623900,7360,1749.9,2286.1
121,4,2,2,30,30,841320,83505,10,85080,709820,8444,1723.5,2277.7
131,4,2,2,30,30,779620,77297,10,81880,790880,8118,1689.3,2231.6
141,4,2,2,30,30,743060,74024,10,76240,866060,7595,1662.9,2194.2
151,4,2,2,30,30,846640,84368,10,85100,951300,8480,1646.1,2181.8
161,4,2,2,30,30,832040,82922,10,86360,1037480,8606,1616.1,2136.6
171,4,2,2,30,30,747760,74567,10,77300,1114020,7708,1603.0,2131.3
181,4,2,2,30,30,945320,94108,10,96140,1210420,9570,1576.3,2092.3
