topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,2,1000000,1,0,1000,10,512,100,2,0,4258.25
2,1,4,10,1,1,1000,1000,512,10000,2,0,3642.666667
4,10,4,10,1,0,1000,1000,512,10000,5,29,2624.083333
4,10,4,10,10,0,1000,1000,1024,10000,2,0,846
2,1,4,10,10,1,1,10,512,100,2,0,2414.166667
4,10,2,1000000,1,1,1,1000,512,10000,5,29,530.5
4,1,2,1000000,10,0,1,1000,512,10000,5,29,1200
4,1,4,1000000,1,0,1,10,1024,100,5,0,535
4,1,4,1000000,1,0,1000,10,1024,100,5,29,2366.333333
2,10,2,10,1,0,1000,1000,512,10000,5,29,4332.416667
4,1,2,10,1,0,1,1000,1024,10000,2,0,519.5
4,1,4,1000000,10,1,1,10,512,100,2,0,1190.916667
4,1,2,10,10,0,1,10,1024,100,2,0,1228.583333
2,1,2,1000000,10,0,1,10,512,100,2,29,2281.333333
2,1,2,1000000,10,1,1,10,512,100,2,29,2519.833333
4,1,2,10,1,0,1,10,512,100,5,0,506.0833333
2,1,2,1000000,1,0,1,10,512,100,2,0,766.4166667
2,10,4,10,10,1,1,10,512,100,2,29,2402.166667
2,10,2,10,1,1,1,1000,512,10000,5,0,772.0833333
2,10,4,10,10,0,1000,10,1024,100,5,29,1140.583333
4,10,2,10,10,0,1,1000,1024,10000,5,0,1328.333333
2,1,2,10,10,0,1,1000,1024,10000,2,29,2510.416667
4,1,4,10,1,0,1,10,1024,100,2,29,527.8333333
2,1,4,10,1,0,1,1000,512,10000,5,0,786.4166667
4,10,2,1000000,1,0,1000,10,1024,100,5,29,2559.916667
4,10,4,1000000,1,0,1,10,1024,100,2,0,526.75
4,10,4,10,1,1,1000,1000,1024,10000,5,29,2133.416667
4,10,2,1000000,10,0,1,10,1024,100,5,29,1274.416667
4,10,2,10,10,0,1000,1000,1024,10000,5,29,764.25
2,1,2,1000000,10,0,1,1000,512,10000,5,0,2433.166667
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,2373.333333
2,10,2,1000000,10,1,1,10,1024,100,2,29,2527.5
2,10,2,1000000,1,0,1000,1000,1024,10000,2,29,4233.583333
4,1,4,10,1,0,1,10,512,100,2,0,498.9166667
4,1,2,10,1,0,1000,10,512,100,2,29,2279.25
4,10,2,10,10,0,1000,1000,512,10000,2,0,719.0833333
4,1,2,10,10,0,1000,1000,512,10000,5,29,735.4166667
2,10,2,10,1,1,1000,10,1024,100,2,0,4365.75
2,1,2,10,10,1,1,10,1024,100,5,29,2392
4,1,2,1000000,10,0,1000,10,1024,100,5,29,816.0833333
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,787.25
4,10,2,10,10,0,1,1000,1024,10000,2,0,1196.75
4,1,2,1000000,10,1,1,1000,512,10000,2,0,1304.083333
4,1,2,1000000,1,1,1000,10,1024,100,5,0,2842.666667
2,1,4,1000000,1,1,1000,10,512,100,5,0,3721.333333
4,10,4,10,1,1,1000,10,1024,100,2,29,2392.083333
2,1,2,10,10,0,1,1000,512,10000,2,29,2528.583333
2,10,4,10,1,0,1000,10,512,100,5,29,3259.916667
2,1,2,10,10,0,1000,1000,512,10000,2,29,891.75
4,10,2,10,1,0,1,1000,1024,10000,5,0,532.3333333
2,1,4,10,1,0,1,10,512,100,5,29,746.5833333
4,1,2,10,1,1,1,1000,1024,10000,2,29,552.6666667
2,1,4,1000000,10,1,1000,1000,512,10000,5,29,1873.916667
2,10,2,1000000,1,0,1,1000,512,10000,2,0,773.4166667
2,10,2,1000000,1,1,1000,10,512,100,5,29,4128.916667
4,10,2,1000000,1,0,1,10,512,100,2,29,542.6666667
2,1,2,10,10,1,1,1000,1024,10000,2,29,2511.833333
2,10,4,1000000,10,0,1,10,512,100,2,0,2380.083333
4,10,4,1000000,1,1,1000,10,512,100,5,0,2133
2,1,2,10,1,0,1,10,512,100,2,0,768.25
2,10,4,10,10,0,1,1000,1024,10000,2,0,2348.833333
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,3501.166667
4,1,4,10,1,0,1000,10,1024,100,5,0,2310.833333
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,1128.416667
2,1,2,1000000,10,0,1000,10,1024,100,5,29,969.9166667
4,1,2,1000000,10,0,1,1000,512,10000,5,0,1155.5
4,1,4,1000000,10,0,1,1000,512,10000,2,29,1165.25
4,10,2,1000000,10,0,1000,1000,1024,10000,5,0,768
2,10,4,1000000,1,0,1,1000,512,10000,5,29,786.1666667
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,985.75
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,1075.583333
2,1,4,1000000,10,0,1,1000,512,10000,5,29,2453.5
2,10,2,10,10,1,1,1000,512,10000,2,0,2524.333333
2,1,2,10,1,0,1,1000,512,10000,2,0,775.75
2,1,2,10,10,0,1,10,512,100,2,0,2515.666667
2,1,4,1000000,1,1,1,10,512,100,2,29,783.8333333
2,1,4,10,10,0,1000,10,512,100,2,0,1852.666667
4,10,4,10,10,0,1,1000,512,10000,5,0,1106.416667
2,10,4,10,1,1,1000,10,1024,100,2,0,3354.083333
2,10,2,10,1,0,1,10,512,100,2,0,780.3333333
2,1,2,1000000,10,1,1000,10,512,100,2,0,906
4,1,4,10,1,1,1,1000,512,10000,5,0,469.8333333
2,1,2,1000000,10,1,1000,1000,512,10000,2,0,618
2,10,2,1000000,1,1,1000,1000,1024,10000,2,29,4213.5
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,2356.833333
4,1,2,10,10,0,1000,10,512,100,2,0,634.0833333
4,1,4,1000000,10,1,1,1000,512,10000,2,0,1003.416667
2,1,2,1000000,1,0,1000,1000,512,10000,5,29,4299.5
4,1,4,10,10,1,1,1000,512,10000,5,0,1187.75
4,10,2,1000000,10,1,1000,1000,1024,10000,2,29,752.5833333
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,4149.083333
2,10,2,1000000,10,0,1,10,1024,100,2,29,2458.833333
2,10,4,1000000,1,1,1,10,1024,100,5,29,770.6666667
4,10,4,1000000,10,0,1000,10,1024,100,5,0,1015.583333
2,10,4,1000000,10,1,1000,10,1024,100,5,29,1665.333333
2,1,4,10,10,1,1,10,1024,100,5,0,2271.25
4,1,4,1000000,1,0,1000,10,1024,100,2,0,2295.25
2,10,4,10,1,1,1000,10,512,100,2,0,3654
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,657.25
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,682.25
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,1228.166667
2,1,2,10,1,1,1000,1000,512,10000,5,0,4290.416667
4,1,4,1000000,1,1,1000,10,512,100,2,0,2520.083333
2,1,2,1000000,1,1,1000,10,1024,100,5,29,4235
2,10,2,10,10,0,1,10,512,100,2,0,2567.583333
4,10,2,10,1,0,1,1000,1024,10000,2,29,535.0833333
4,1,4,1000000,1,1,1,10,512,100,2,0,542.75
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,505.8333333
2,10,4,10,1,1,1000,1000,512,10000,5,0,3863.916667
2,1,2,10,1,1,1,10,1024,100,2,29,772.0833333
2,10,4,1000000,1,0,1000,10,1024,100,2,0,3963.916667
2,10,4,10,10,1,1000,1000,512,10000,2,29,1455.666667
2,1,2,10,1,0,1000,10,512,100,2,29,4918.666667
2,1,2,1000000,10,1,1,10,512,100,5,29,2446.25
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,2343.166667
4,1,2,1000000,1,0,1,10,512,100,5,29,559.75
2,1,4,1000000,10,1,1,1000,512,10000,2,0,2381.25
2,10,4,1000000,10,0,1000,10,512,100,2,0,1666.166667
2,1,2,1000000,1,0,1000,10,1024,100,2,0,4469.583333
4,1,4,10,10,0,1,10,512,100,2,29,1444.666667
4,10,2,1000000,10,0,1,1000,512,10000,2,29,1131.25
4,10,4,10,1,0,1,10,1024,100,2,0,535.4166667
2,1,4,10,1,1,1,10,1024,100,2,29,794.5833333
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,521.1666667
2,10,2,10,1,1,1000,10,1024,100,2,29,4882.583333
4,10,4,1000000,1,1,1,10,1024,100,5,0,533.75
4,1,2,10,10,1,1000,10,1024,100,2,29,1052.833333
2,1,2,10,10,0,1000,10,512,100,5,29,773.8333333
4,1,4,1000000,1,1,1000,1000,1024,10000,2,0,2418.25
2,10,4,1000000,1,1,1,10,1024,100,2,29,787.6666667
2,1,2,1000000,1,0,1,1000,512,10000,5,29,753.1666667
2,1,4,10,10,0,1000,1000,512,10000,5,29,1843.083333
4,10,4,1000000,10,1,1,1000,512,10000,2,29,1141.25
2,1,2,1000000,10,1,1,1000,1024,10000,5,0,2490.5
2,10,4,1000000,1,1,1000,10,1024,100,5,29,3731.166667
4,1,4,1000000,10,0,1,10,1024,100,2,0,1055
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,775.0833333
4,10,2,10,1,0,1,10,1024,100,5,29,500.5
4,1,2,1000000,10,1,1000,10,512,100,2,29,744.25
4,10,4,10,10,1,1,10,1024,100,5,29,1165.166667
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,1182.083333
4,10,2,1000000,1,0,1,10,512,100,5,0,524.25
4,10,2,1000000,10,1,1000,10,1024,100,2,0,616.0833333
4,1,4,1000000,1,0,1000,1000,1024,10000,5,0,2447
4,1,4,1000000,1,1,1000,10,512,100,5,0,2124.583333
2,1,4,10,1,1,1000,10,512,100,2,0,3441.916667
2,1,2,1000000,1,0,1,10,1024,100,2,0,794.5833333
4,1,4,10,1,1,1,10,512,100,5,29,514.6666667
4,10,2,10,10,0,1000,1000,1024,10000,2,29,760.3333333
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,2153.166667
2,10,2,10,10,0,1,1000,1024,10000,2,29,2525.416667
2,1,2,1000000,10,1,1,10,1024,100,2,0,2524.416667
2,10,4,1000000,10,1,1,10,512,100,2,0,2340.083333
4,10,4,10,10,0,1000,10,512,100,5,0,844.25
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,2485.833333
4,1,2,10,10,1,1000,1000,1024,10000,2,0,1068.666667
2,1,4,1000000,10,0,1000,1000,512,10000,5,0,1505.833333
2,1,4,10,10,1,1000,1000,1024,10000,2,0,1553.666667
2,1,4,10,10,0,1000,1000,1024,10000,5,29,1604.583333
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,520.0833333
2,1,4,10,10,1,1000,1000,1024,10000,5,0,1748
4,10,2,1000000,10,1,1000,10,1024,100,2,29,872.5
4,10,4,1000000,10,1,1000,10,512,100,5,29,551.6666667
4,10,4,1000000,1,1,1000,1000,512,10000,2,0,2475.333333
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,2114
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,3548.916667
2,1,4,10,1,1,1000,1000,1024,10000,5,0,3978.833333
4,1,2,10,10,1,1,10,1024,100,5,29,1216.083333
2,1,4,10,1,1,1,1000,1024,10000,5,29,789.4166667
4,10,4,1000000,10,0,1000,10,512,100,2,0,575.25
4,1,4,10,1,1,1,10,512,100,5,0,539.5833333
4,1,4,1000000,10,1,1,1000,512,10000,5,0,1083.25
2,10,4,1000000,10,1,1000,1000,512,10000,5,29,2222.333333
2,10,2,1000000,10,1,1,1000,1024,10000,5,29,2626.666667
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,4091.416667
4,10,4,1000000,10,0,1,10,512,100,2,29,1133.833333
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,617.6666667
4,1,2,10,10,1,1000,10,1024,100,5,29,790.5833333
4,10,2,10,10,0,1,1000,512,10000,5,0,1214.416667
4,10,4,10,1,1,1,1000,1024,10000,5,29,495.4166667
2,10,4,10,1,1,1,10,512,100,5,29,776.3333333
4,1,2,1000000,1,1,1000,10,1024,100,2,0,2411.083333
4,10,4,10,1,1,1,1000,512,10000,2,29,545.25
4,10,4,10,10,1,1000,10,1024,100,2,29,952.3333333
4,10,2,1000000,10,1,1,1000,512,10000,2,29,1215.333333
2,10,4,10,1,1,1000,1000,1024,10000,2,0,3630.916667
2,10,2,1000000,10,0,1000,1000,512,10000,2,29,860.6666667
4,1,2,1000000,1,1,1,1000,512,10000,2,0,524.9166667
4,1,2,1000000,10,0,1,1000,1024,10000,2,29,1216.083333
4,1,4,1000000,10,0,1,10,1024,100,2,29,1090.666667
4,10,2,10,1,0,1000,1000,512,10000,5,29,2613.916667
4,10,2,1000000,10,1,1000,1000,512,10000,2,0,746.4166667
4,10,2,1000000,1,1,1000,10,1024,100,5,0,2534.916667
2,1,4,10,10,0,1,10,1024,100,2,29,2443.666667
2,10,4,1000000,1,0,1,10,512,100,2,29,765.3333333
2,1,2,1000000,10,1,1000,10,1024,100,5,0,918.1666667
2,10,2,1000000,1,1,1000,10,1024,100,2,0,4340.083333
4,10,4,1000000,1,1,1000,10,512,100,2,29,2238
2,10,2,1000000,1,1,1,1000,512,10000,5,29,799.0833333
2,1,2,1000000,1,1,1,10,512,100,2,0,793.5833333
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,1117.166667
2,1,4,1000000,10,0,1,1000,512,10000,5,0,2379.75
2,10,4,10,10,0,1,10,1024,100,2,29,2329
4,1,4,10,10,0,1000,1000,1024,10000,5,0,787.6666667
4,1,2,10,10,0,1000,1000,512,10000,5,0,904.3333333
2,1,2,10,1,1,1,1000,512,10000,2,0,780.1666667
2,10,4,1000000,10,0,1,1000,1024,10000,5,0,2406
2,10,2,1000000,1,1,1000,10,1024,100,5,0,4142
2,10,2,10,1,0,1,10,512,100,5,0,784.4166667
4,1,4,10,10,0,1,1000,1024,10000,5,0,1106.166667
2,10,4,1000000,10,0,1000,10,512,100,5,0,1230.333333
2,1,2,10,10,0,1000,10,1024,100,2,29,1391.916667
2,1,2,10,10,0,1000,1000,1024,10000,5,29,844.5
2,1,2,1000000,1,0,1,1000,512,10000,2,0,783.9166667
2,10,4,10,1,0,1,10,1024,100,2,0,795.0833333
4,10,4,10,1,0,1000,1000,1024,10000,5,29,2475.5
2,10,4,1000000,1,0,1,10,512,100,5,29,790.5
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,777.1666667
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,712.5
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,3994.416667
4,10,2,10,1,1,1000,10,512,100,5,0,2320.166667
2,10,2,1000000,1,1,1,1000,512,10000,2,29,781.0833333
4,10,4,1000000,10,0,1,10,512,100,2,0,1085.583333
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,801.8333333
2,10,4,1000000,10,1,1000,10,1024,100,2,29,1286.666667
2,10,2,1000000,10,1,1000,10,512,100,5,29,696.5833333
4,1,4,10,1,1,1,10,1024,100,5,0,522.25
4,1,2,10,10,1,1,1000,512,10000,5,29,1276.75
2,10,4,10,10,1,1,10,1024,100,2,0,2416.25
4,10,4,1000000,10,1,1000,10,512,100,2,0,797.6666667
4,1,4,10,10,0,1,1000,512,10000,5,0,1103.083333
4,10,4,10,10,0,1,10,512,100,5,29,1235.833333
2,1,2,10,10,0,1000,10,512,100,5,0,1111.5
4,10,4,10,10,1,1,10,1024,100,2,29,1067.666667
2,1,4,1000000,10,1,1,10,512,100,5,0,2317.5
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,774.9166667
2,10,2,1000000,10,1,1,10,512,100,2,0,2488.75
2,1,2,1000000,10,1,1000,1000,512,10000,2,29,799.8333333
4,10,2,10,1,0,1000,1000,1024,10000,5,0,2794.666667
4,1,4,1000000,1,0,1000,10,512,100,5,29,2361.5
2,10,4,10,10,1,1,1000,1024,10000,2,0,2318
4,1,2,10,10,0,1000,1000,512,10000,2,29,614.6666667
2,10,4,1000000,1,0,1000,10,512,100,2,0,3668.25
4,10,2,1000000,1,1,1000,1000,1024,10000,2,29,2409.416667
2,1,2,1000000,1,1,1,10,1024,100,2,0,787.3333333
4,10,2,10,1,0,1,1000,512,10000,5,29,519.3333333
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,2458.416667
4,1,2,10,10,1,1,10,512,100,5,0,1269.583333
2,1,2,10,10,0,1,10,512,100,5,29,2413
4,10,4,10,1,0,1000,10,512,100,2,29,2577
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,3704.5
4,1,4,1000000,1,0,1,1000,512,10000,2,29,503.0833333
2,1,2,10,10,1,1000,10,1024,100,2,0,876.75
2,1,2,10,10,1,1000,10,1024,100,5,29,1473.916667
2,1,2,10,1,1,1000,1000,1024,10000,5,29,4489.916667
4,1,4,1000000,1,0,1,10,512,100,2,29,513.6666667
2,1,2,1000000,10,0,1,1000,512,10000,2,29,2548.583333
4,1,4,1000000,10,0,1000,10,512,100,2,0,1060
2,1,4,10,1,0,1000,1000,1024,10000,5,29,3702.333333
4,10,2,1000000,10,1,1,1000,512,10000,5,29,1210.416667
2,1,4,1000000,1,0,1,10,512,100,5,29,788.75
4,10,2,10,1,1,1000,10,512,100,2,29,2424.333333
4,1,2,1000000,10,1,1000,10,1024,100,2,29,756
2,1,2,1000000,10,1,1,1000,512,10000,2,0,2444.166667
2,1,4,1000000,1,0,1,10,1024,100,2,29,771.8333333
4,1,4,1000000,1,1,1000,10,1024,100,5,29,2509
4,1,4,10,1,1,1000,10,512,100,5,0,2221.25
4,1,2,1000000,10,1,1,1000,512,10000,5,29,1125.416667
2,10,4,10,1,1,1000,10,512,100,5,29,3332.666667
2,10,4,10,10,1,1,1000,1024,10000,5,0,2291.666667
4,10,4,10,10,0,1000,1000,512,10000,2,29,779.6666667
4,10,2,1000000,1,0,1,1000,1024,10000,2,29,515.9166667
4,10,2,1000000,10,0,1,10,512,100,5,0,1153.666667
4,1,4,10,10,0,1,10,1024,100,5,0,1162.333333
2,10,2,10,10,1,1000,10,1024,100,2,0,968.25
2,10,4,10,10,1,1000,1000,1024,10000,2,0,1629.583333
2,1,4,1000000,1,1,1,10,1024,100,2,29,779.3333333
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,1385.583333
2,10,4,10,10,0,1000,1000,512,10000,5,0,1488.333333
2,1,4,1000000,1,1,1000,10,1024,100,2,0,3557.916667
2,1,4,10,1,1,1,1000,512,10000,5,0,773.0833333
2,1,4,10,1,1,1000,1000,512,10000,2,29,3398.75
2,10,4,1000000,10,0,1000,10,512,100,5,29,1545.166667
2,10,2,1000000,10,0,1,10,512,100,2,29,2433.833333
4,1,2,10,1,0,1000,1000,512,10000,5,29,2645.833333
2,10,2,10,1,0,1000,1000,1024,10000,5,0,4065
4,10,4,1000000,1,0,1,10,512,100,2,0,518.25
2,10,2,10,1,1,1,10,512,100,2,29,790
2,10,4,1000000,10,0,1,10,512,100,5,29,2318.5
4,1,4,1000000,10,0,1000,10,1024,100,5,29,644.1666667
4,10,4,10,10,0,1,10,512,100,2,0,1109.166667
2,10,2,10,10,0,1000,10,1024,100,2,29,796.1666667
2,1,4,10,1,0,1000,1000,1024,10000,2,29,3902
4,10,2,10,1,0,1,10,1024,100,2,29,500.0833333
2,1,4,10,10,0,1000,1000,512,10000,2,0,1646.583333
4,10,4,10,10,1,1,1000,1024,10000,5,0,1110.5
4,10,4,10,1,0,1000,10,1024,100,5,0,2472
2,1,2,1000000,10,1,1,10,1024,100,2,29,2416.166667
2,10,4,10,10,0,1,10,512,100,2,0,2408.333333
4,10,4,10,10,0,1000,1000,1024,10000,5,0,1050.166667
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,805
4,10,2,1000000,10,1,1000,10,1024,100,5,0,668.25
4,1,2,10,1,1,1000,10,1024,100,5,0,2357
2,10,2,1000000,1,1,1,1000,512,10000,5,0,777.1666667
2,10,2,10,10,1,1,1000,1024,10000,5,0,2505.916667
2,10,2,10,1,1,1,1000,512,10000,2,29,778.5833333
4,10,4,10,1,1,1000,1000,512,10000,5,29,1864.416667
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,1088.166667
4,1,2,1000000,10,0,1000,10,1024,100,2,0,769.8333333
2,10,4,10,1,1,1,1000,1024,10000,2,0,750.1666667
2,1,4,10,10,1,1,1000,1024,10000,5,0,2361.916667
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,1759.416667
2,10,4,1000000,1,0,1000,10,1024,100,5,29,3603.666667
2,1,4,1000000,10,0,1000,1000,512,10000,5,29,1588.333333
2,1,2,10,1,1,1,10,512,100,2,0,769.25
2,1,4,1000000,10,0,1,10,1024,100,2,29,2289.25
4,1,2,1000000,1,1,1,10,1024,100,2,29,534.8333333
2,1,2,10,1,1,1,1000,1024,10000,5,29,780.9166667
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,2270.916667
2,10,2,1000000,10,1,1,10,1024,100,5,0,2477.833333
4,1,2,1000000,10,1,1000,1000,1024,10000,5,29,759.0833333
4,10,4,10,10,0,1,1000,1024,10000,2,29,1118.083333
4,1,4,1000000,10,1,1,10,1024,100,5,29,1104.5
4,1,2,10,10,0,1000,1000,512,10000,2,0,796.0833333
4,1,2,1000000,10,0,1,10,1024,100,2,29,1279.583333
4,1,2,10,1,1,1,10,1024,100,5,29,503.9166667
4,10,4,10,1,1,1000,1000,512,10000,2,29,2331.416667
2,1,4,1000000,1,1,1,10,1024,100,2,0,799.9166667
2,10,4,10,1,0,1,10,512,100,5,29,739
2,10,2,10,1,0,1,1000,1024,10000,5,29,778.75
2,10,2,1000000,10,1,1,10,1024,100,5,29,2435
4,1,2,10,10,1,1,10,512,100,5,29,1252.583333
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1159.5
4,10,4,10,10,1,1,10,512,100,2,0,1023
4,1,4,10,10,0,1,1000,512,10000,2,29,1080.833333
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,1131.25
2,1,2,10,1,1,1000,10,1024,100,2,0,4337
4,1,4,1000000,10,1,1,10,1024,100,2,29,1164.916667
4,10,4,1000000,10,1,1,10,512,100,5,29,1117.333333
4,10,2,1000000,1,0,1,10,512,100,2,0,521.75
2,1,4,10,1,0,1,10,512,100,5,0,798.5
4,10,2,1000000,10,0,1000,10,512,100,5,29,799.25
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,891.1666667
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,986.5833333
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,757.5833333
2,10,2,10,1,1,1000,10,1024,100,5,0,4485.416667
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,864.5
2,1,4,1000000,10,1,1000,1000,512,10000,5,0,1187.5
2,1,2,1000000,10,0,1000,10,1024,100,5,0,1014.666667
2,1,2,1000000,10,1,1000,10,512,100,5,0,1188.5
4,1,4,10,10,0,1000,10,512,100,2,0,1026.416667
4,1,2,1000000,1,0,1000,10,512,100,5,29,2627.833333
2,10,2,1000000,1,0,1000,10,1024,100,5,29,4187.083333
2,10,4,1000000,1,0,1000,10,512,100,5,0,3924.666667
4,10,2,10,10,1,1000,10,512,100,2,29,690.8333333
4,10,4,1000000,1,1,1,1000,512,10000,5,29,475
4,10,2,10,10,0,1000,1000,1024,10000,5,0,905.25
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,796.75
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,1928
4,10,2,10,1,0,1000,1000,1024,10000,2,29,2744.75
4,1,4,10,1,1,1,1000,512,10000,2,0,510.5
4,10,4,10,1,0,1,10,512,100,2,0,562.1666667
2,10,4,1000000,1,1,1000,10,512,100,5,29,3678.166667
2,10,2,1000000,10,1,1,1000,512,10000,2,0,2424.416667
2,1,2,10,1,0,1000,10,512,100,5,29,4165.75
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,1169
2,1,2,10,1,1,1000,10,1024,100,5,29,4212.166667
2,10,2,10,10,1,1,10,1024,100,2,29,2523.166667
4,1,2,10,10,0,1000,10,1024,100,2,0,821.5
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,2381.916667
4,10,2,1000000,10,1,1000,10,512,100,2,29,640.0833333
4,1,2,10,10,1,1,10,1024,100,2,0,1361.833333
2,10,2,10,1,1,1000,1000,1024,10000,2,29,4435.5
4,10,4,10,10,0,1000,1000,1024,10000,5,29,804.0833333
4,1,4,10,1,1,1,1000,512,10000,5,29,506.0833333
2,1,2,10,1,1,1000,1000,1024,10000,2,0,4488.25
4,1,2,1000000,10,1,1000,10,512,100,5,0,912.4166667
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,496.25
2,1,4,10,10,0,1000,10,1024,100,5,0,916.6666667
4,10,2,1000000,10,0,1,1000,512,10000,2,0,1093.083333
2,1,4,10,1,0,1000,10,1024,100,2,0,3123.25
4,1,4,1000000,10,0,1000,10,512,100,5,29,799.1666667
2,10,4,10,1,1,1,1000,512,10000,2,0,772.5833333
4,10,4,1000000,1,1,1,10,512,100,2,0,487.5
2,1,2,10,10,0,1000,1000,512,10000,2,0,811.5833333
4,10,2,10,10,1,1000,10,512,100,5,29,742.75
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,1429.916667
2,10,2,1000000,1,1,1,10,1024,100,5,29,761.9166667
2,1,2,10,10,1,1,1000,512,10000,5,29,2557.333333
2,10,4,1000000,1,0,1,1000,512,10000,5,0,777.9166667
2,1,4,1000000,1,0,1000,10,512,100,2,29,3792
2,10,2,1000000,10,0,1,1000,1024,10000,2,29,2464.833333
2,10,2,10,10,0,1,1000,1024,10000,2,0,2441.166667
4,10,4,10,1,1,1000,1000,1024,10000,2,29,2346.75
4,10,2,1000000,1,0,1000,10,512,100,5,29,2134.166667
2,10,4,1000000,10,0,1000,10,1024,100,2,29,1645.166667
2,10,4,1000000,10,1,1,10,1024,100,5,0,2298.5
4,10,4,10,10,0,1000,1000,1024,10000,2,29,1057.333333
4,10,2,10,10,0,1000,10,1024,100,5,29,481.5
4,1,2,1000000,10,1,1,10,512,100,2,0,1208.916667
2,10,4,10,1,0,1000,1000,1024,10000,5,29,3613.583333
4,10,4,1000000,1,1,1000,10,1024,100,5,0,2264.5
2,1,4,10,1,1,1000,1000,512,10000,5,0,3761.666667
4,1,4,10,1,0,1000,1000,1024,10000,2,0,2374.583333
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,787.75
4,10,2,1000000,10,0,1,10,512,100,2,0,1229.666667
2,10,2,1000000,1,1,1,1000,1024,10000,2,29,775.6666667
2,1,4,10,1,0,1,1000,512,10000,5,29,769.9166667
2,10,2,10,10,1,1000,1000,512,10000,2,0,1106.666667
4,10,2,10,1,0,1000,1000,512,10000,2,0,2254.25
2,1,4,1000000,10,0,1000,1000,1024,10000,2,29,1908.5
4,1,4,10,10,0,1000,1000,512,10000,5,0,868.1666667
4,1,2,10,1,0,1,10,1024,100,2,29,558.6666667
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,744.8333333
4,10,4,1000000,1,0,1000,10,1024,100,5,29,2308.083333
4,10,4,1000000,1,0,1000,1000,512,10000,5,0,2284
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,515.5833333
2,10,4,1000000,1,0,1000,1000,512,10000,2,29,3750.916667
2,10,2,1000000,10,1,1000,10,1024,100,5,0,1362.75
2,1,2,1000000,10,0,1,10,512,100,5,29,2367.083333
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,2549.916667
4,10,2,1000000,10,0,1,1000,512,10000,5,0,1089.166667
2,1,4,1000000,10,0,1,10,512,100,5,29,2455.333333
4,10,4,1000000,1,1,1,10,512,100,5,0,505.1666667
2,1,4,10,10,0,1,1000,1024,10000,2,0,2295.25
4,1,4,1000000,10,0,1,1000,1024,10000,5,29,1134.166667
2,10,2,10,10,0,1,10,1024,100,2,29,2478.75
