time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,1000,99,0.0,0.000,1,1000,1040,99,1.8,1.8
30,4,2,2,15,15,7820,780,0.0,0.000,1,7820,8640,780,1.2,1.2
40,4,2,2,15,15,11140,1112,0.0,0.000,1,11140,19420,1112,1.1,1.1
50,4,2,2,15,15,8460,845,0.0,0.000,1,8460,27580,845,1.1,1.1
60,4,2,2,15,15,7880,787,0.0,0.000,1,7880,35740,787,1.1,1.1
70,4,2,2,15,15,10960,1094,0.0,0.000,1,10960,46640,1094,1.1,1.1
80,4,2,2,15,15,7780,777,0.0,0.000,1,7780,54780,777,1.1,1.1
90,4,2,2,15,15,8120,810,0.0,0.000,1,8120,63000,810,1.1,1.1
100,4,2,2,15,15,9980,996,0.0,0.000,1,9980,73900,996,1.1,1.1
110,4,2,2,15,15,7680,767,0.0,0.000,1,7680,82100,767,1.1,1.1
120,4,2,2,15,15,8060,805,0.0,0.000,1,8060,90260,805,1.1,1.1
130,4,2,2,15,15,8560,854,0.0,0.000,1,8560,98440,854,1.1,1.1
140,4,2,2,15,15,11160,1114,0.0,0.000,1,11160,109400,1114,1.1,1.1
150,4,2,2,15,15,8500,848,0.0,0.000,1,8500,117600,848,1.1,1.1
160,4,2,2,15,15,8100,809,0.0,0.000,1,8100,125820,809,1.1,1.1
170,4,2,2,15,15,11500,1148,0.0,0.000,1,11500,136760,1148,1.1,1.1
180,4,2,2,15,15,8280,827,0.0,0.000,1,8280,144980,827,1.1,1.1
