time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,8940,893,0.0,0.000,1,8940,9000,893,223.0,223.0
20,4,2,2,4,4,164680,16234,0.0,0.000,1,164680,172700,16234,47.6,47.6
30,4,2,2,4,4,428820,42813,0.0,0.000,1,428820,602540,42813,25.5,25.5
40,4,2,2,4,4,568160,56753,0.0,0.000,1,568160,1169660,56753,21.4,21.4
50,4,2,2,4,4,439020,43823,0.0,0.000,1,439020,1612580,43823,20.0,20.0
60,4,2,2,4,4,436200,43550,0.0,0.000,1,436200,2050500,43550,19.2,19.2
70,4,2,2,4,4,596240,59564,0.0,0.000,1,596240,2647800,59564,18.5,18.5
80,4,2,2,4,4,452180,45172,0.0,0.000,1,452180,3100680,45172,18.2,18.2
90,4,2,2,4,4,444300,44314,0.0,0.000,1,444300,3546280,44314,18.0,18.0
100,4,2,2,4,4,455340,45474,0.0,0.000,1,455340,3998480,45474,17.8,17.8
110,4,2,2,4,4,600240,59970,0.0,0.000,1,600240,4598860,59970,17.6,17.6
120,4,2,2,4,4,455000,45454,0.0,0.000,1,455000,5051920,45454,17.5,17.5
130,4,2,2,4,4,449180,44855,0.0,0.000,1,449180,5503700,44855,17.4,17.4
140,4,2,2,4,4,583660,58261,0.0,0.000,1,583660,6086920,58261,17.3,17.3
150,4,2,2,4,4,455800,45539,0.0,0.000,1,455800,6543860,45539,17.2,17.2
160,4,2,2,4,4,445560,44515,0.0,0.000,1,445560,6990320,44515,17.2,17.2
170,4,2,2,4,4,614160,61366,0.0,0.000,1,614160,7603120,61366,17.1,17.1
180,4,2,2,4,4,453820,45341,0.0,0.000,1,453820,8057260,45341,17.1,17.1
