time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,3640,363,0.0,0.000,1,3640,3680,363,1.7,1.7
40,4,4,4,6,6,7660,764,0.0,0.000,1,7660,10980,764,1.4,1.4
50,4,4,4,6,6,9660,964,0.0,0.000,1,9660,21300,964,1.3,1.3
60,4,4,4,6,6,7660,765,0.0,0.000,1,7660,29260,765,1.2,1.2
70,4,4,4,6,6,8100,809,0.0,0.000,1,8100,37380,809,1.2,1.2
80,4,4,4,6,6,10480,1047,0.0,0.000,1,10480,48180,1047,1.2,1.2
90,4,4,4,6,6,8360,834,0.0,0.000,1,8360,56320,834,1.2,1.2
100,4,4,4,6,6,8320,831,0.0,0.000,1,8320,64460,831,1.1,1.1
110,4,4,4,6,6,11260,1124,0.0,0.000,1,11260,75360,1124,1.1,1.1
120,4,4,4,6,6,8440,843,0.0,0.000,1,8440,83500,843,1.1,1.1
130,4,4,4,6,6,7980,797,0.0,0.000,1,7980,91640,797,1.1,1.1
140,4,4,4,6,6,7940,793,0.0,0.000,1,7940,99800,793,1.1,1.1
150,4,4,4,6,6,11460,1145,0.0,0.000,1,11460,110680,1145,1.1,1.1
160,4,4,4,6,6,8640,863,0.0,0.000,1,8640,118860,863,1.1,1.1
170,4,4,4,6,6,8320,831,0.0,0.000,1,8320,127060,831,1.1,1.1
180,4,4,4,6,6,10980,1096,0.0,0.000,1,10980,138000,1096,1.1,1.1
