time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,5040,503,0.0,0.000,10,5040,4940,503,1.3,2.7
20,4,2,2,24,24,73120,7195,0.0,0.000,10,73120,77760,7195,1.5,1.7
30,4,2,2,24,24,77180,7673,0.0,0.000,10,77180,156580,7673,1.3,1.4
40,4,2,2,24,24,94080,9391,0.0,0.000,10,94080,250600,9391,1.2,1.3
50,4,2,2,24,24,96600,9645,0.0,0.000,10,96600,345140,9645,1.2,1.3
60,4,2,2,24,24,81720,8158,0.0,0.000,10,81720,426780,8158,1.2,1.2
70,4,2,2,24,24,83120,8300,0.0,0.000,10,83120,508780,8300,1.2,1.2
80,4,2,2,24,24,108360,10814,0.0,0.000,10,108360,618260,10814,1.2,1.2
90,4,2,2,24,24,82780,8256,0.0,0.000,10,82780,700680,8256,1.1,1.2
100,4,2,2,24,24,80300,8017,0.0,0.000,10,80300,782620,8017,1.1,1.2
110,4,2,2,24,24,110780,11062,0.0,0.000,10,110780,892180,11062,1.1,1.2
120,4,2,2,24,24,82520,8241,0.0,0.000,10,82520,974480,8241,1.1,1.2
130,4,2,2,24,24,81280,8118,0.0,0.000,10,81280,1056800,8118,1.1,1.1
140,4,2,2,24,24,111020,11068,0.0,0.000,10,111020,1166640,11068,1.1,1.1
150,4,2,2,24,24,82840,8274,0.0,0.000,10,82840,1249360,8274,1.1,1.1
160,4,2,2,24,24,81620,8145,0.0,0.000,10,81620,1332140,8145,1.1,1.1
170,4,2,2,24,24,109320,10915,0.0,0.000,10,109320,1442480,10915,1.1,1.1
180,4,2,2,24,24,81240,8115,0.0,0.000,10,81240,1525180,8115,1.1,1.1
