time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,3520,349,0.0,0.000,1,3520,2200,349,128.0,128.0
30,4,4,4,13,13,37860,3777,0.0,0.000,1,37860,41720,3777,267.1,267.1
40,4,4,4,13,13,84800,8450,0.0,0.000,1,84800,125820,8450,133.0,133.0
50,4,4,4,13,13,219680,21863,0.0,0.000,1,219680,344540,21863,65.5,65.5
60,4,4,4,13,13,434100,43336,0.0,0.000,1,434100,779300,43336,40.1,40.1
70,4,4,4,13,13,327220,32676,0.0,0.000,1,327220,1108700,32676,34.2,34.2
80,4,4,4,13,13,334320,33378,0.0,0.000,1,334320,1439000,33378,31.1,31.1
90,4,4,4,13,13,435900,43429,0.0,0.000,1,435900,1875700,43429,29.0,29.0
100,4,4,4,13,13,326640,32582,0.0,0.000,1,326640,2198460,32582,27.9,27.9
110,4,4,4,13,13,320200,31927,0.0,0.000,1,320200,2520020,31927,27.3,27.3
120,4,4,4,13,13,303220,30255,0.0,0.000,1,303220,2824440,30255,26.9,26.9
130,4,4,4,13,13,404600,40383,0.0,0.000,1,404600,3229040,40383,26.6,26.6
140,4,4,4,13,13,325100,32451,0.0,0.000,1,325100,3556640,32451,26.1,26.1
150,4,4,4,13,13,321500,32114,0.0,0.000,1,321500,3877660,32114,25.8,25.8
160,4,4,4,13,13,431140,43045,0.0,0.000,1,431140,4306520,43045,25.5,25.5
170,4,4,4,13,13,322580,32167,0.0,0.000,1,322580,4630880,32167,25.2,25.2
180,4,4,4,13,13,314100,31341,0.0,0.000,1,314100,4945880,31341,25.1,25.1
