time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,15,15,2020,201,201.0,201.000,1,2020,1020,201,2014.0,2014.0
30,4,2,2,15,15,0,0,0.0,0.000,1,0,1020,0,2014.0,2014.0
40,4,2,2,15,15,0,0,0.0,0.000,1,0,1020,0,2014.0,2014.0
50,4,2,2,15,15,0,0,0.0,0.000,1,0,1020,0,2014.0,2014.0
60,4,2,2,15,15,-1440,-143,-143.0,-143.000,1,-1440,0,-143,0.0,0.0
70,4,2,2,15,15,3820,381,381.0,381.000,1,3820,3480,381,1981.7,1981.7
80,4,2,2,15,15,2900,289,289.0,289.000,1,2900,6240,289,1984.1,1984.1
90,4,2,2,15,15,2800,279,279.0,279.000,1,2800,9400,279,1922.0,1922.0
100,4,2,2,15,15,2840,283,283.0,283.000,1,2840,12280,283,1868.0,1868.0
110,4,2,2,15,15,4340,433,433.0,433.000,1,4340,16400,433,1806.6,1806.6
120,4,2,2,15,15,3440,343,343.0,343.000,1,3440,19560,343,1779.8,1779.8
130,4,2,2,15,15,4460,445,445.0,445.000,1,4460,23660,445,1713.0,1713.0
140,4,2,2,15,15,0,0,0.0,0.000,1,0,23660,0,1713.0,1713.0
150,4,2,2,15,15,0,0,0.0,0.000,1,0,23660,0,1713.0,1713.0
160,4,2,2,15,15,0,0,0.0,0.000,1,0,23660,0,1713.0,1713.0
170,4,2,2,15,15,-25180,-2515,-2515.0,-2515.000,0,-25180,0,-2515,0.0,0.0
180,4,2,2,15,15,660,65,65.0,65.000,1,660,200,65,749.6,749.6
