time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,7460,744,0.0,0.000,1,1940,1940,193,3.5,3.5
40,4,4,4,7,7,17860,1782,0.0,0.000,1,4540,6420,453,2.5,2.5
50,4,4,4,7,7,29280,2923,0.0,0.000,1,7560,13700,754,1.8,1.8
60,4,4,4,7,7,42000,4195,0.0,0.000,1,10100,24140,1008,1.5,1.5
70,4,4,4,7,7,31220,3118,0.0,0.000,1,7540,32060,753,1.4,1.4
80,4,4,4,7,7,32720,3268,0.0,0.000,1,7880,40040,787,1.4,1.4
90,4,4,4,7,7,43380,4322,0.0,0.000,1,10400,50640,1036,1.3,1.3
100,4,4,4,7,7,32220,3217,0.0,0.000,1,7820,58640,780,1.3,1.3
110,4,4,4,7,7,33420,3338,0.0,0.000,1,8120,66660,811,1.3,1.3
120,4,4,4,7,7,42360,4231,0.0,0.000,1,10700,77380,1068,1.2,1.2
130,4,4,4,7,7,32340,3230,0.0,0.000,1,7940,85440,793,1.2,1.2
140,4,4,4,7,7,31660,3162,0.0,0.000,1,7900,93500,789,1.2,1.2
150,4,4,4,7,7,43360,4331,0.0,0.000,1,10900,104300,1088,1.2,1.2
160,4,4,4,7,7,32560,3252,0.0,0.000,1,8320,112340,831,1.2,1.2
170,4,4,4,7,7,31300,3126,0.0,0.000,1,8020,120460,801,1.2,1.2
180,4,4,4,7,7,43080,4303,0.0,0.000,1,10840,131240,1082,1.2,1.2
