time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,140,13,13.0,3.000,10,40,0,3,0.0,0.0
40,4,4,4,16,16,140,13,13.0,3.000,10,40,60,3,391.0,1701.0
50,4,4,4,16,16,0,0,0.0,0.000,10,0,60,0,391.0,1701.0
60,4,4,4,16,16,0,0,0.0,0.000,10,0,60,0,391.0,1701.0
70,4,4,4,16,16,0,0,0.0,0.000,10,0,60,0,391.0,1701.0
80,4,4,4,16,16,400,39,39.0,7.000,10,80,160,7,306.7,890.0
90,4,4,4,16,16,960,95,95.0,27.000,10,280,440,27,262.8,585.0
100,4,4,4,16,16,1260,125,125.0,39.000,10,400,720,39,227.1,429.2
110,4,4,4,16,16,1280,127,127.0,33.000,10,340,960,33,209.6,387.1
120,4,4,4,16,16,1220,121,121.0,31.000,10,320,1380,31,191.1,345.0
130,4,4,4,16,16,1360,135,135.0,29.000,10,300,1760,29,178.8,314.5
140,4,4,4,16,16,500,49,49.0,9.000,10,100,1860,9,177.3,301.0
150,4,4,4,16,16,0,0,0.0,0.000,10,0,1860,0,177.3,301.0
160,4,4,4,16,16,0,0,0.0,0.000,10,0,1860,0,177.3,301.0
170,4,4,3,16,16,-6380,-637,-637.0,-101.000,3,-1020,800,-101,222.1,242.8
180,4,3,4,16,16,6380,637,637.0,101.000,10,1020,1860,101,177.3,301.0
