time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,420,41,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,43,43,26200,2578,0.0,0.000,1,6780,6940,667,1.6,1.6
30,4,2,2,43,43,32500,3242,0.0,0.000,1,8140,14920,812,1.4,1.4
40,4,2,2,43,43,36360,3627,0.0,0.000,1,8060,23000,804,1.3,1.3
50,4,2,2,43,43,38720,3862,0.0,0.000,1,10960,33700,1093,1.2,1.2
60,4,2,2,43,43,32760,3269,0.0,0.000,1,7820,41820,780,1.2,1.2
70,4,2,2,43,43,36640,3657,0.0,0.000,1,7940,49960,792,1.2,1.2
80,4,2,2,43,43,39900,3979,0.0,0.000,1,10940,60840,1091,1.2,1.2
90,4,2,2,43,43,32820,3272,0.0,0.000,1,8520,69040,849,1.2,1.2
100,4,2,2,43,43,37340,3727,0.0,0.000,1,8340,77220,832,1.2,1.2
110,4,2,2,43,43,39440,3938,0.0,0.000,1,10980,88160,1096,1.2,1.2
120,4,2,2,43,43,32200,3215,0.0,0.000,1,8320,96320,830,1.1,1.1
130,4,2,2,43,43,36140,3608,0.0,0.000,1,7980,104540,796,1.1,1.1
140,4,2,2,43,43,39760,3970,0.0,0.000,1,10860,115500,1084,1.1,1.1
150,4,2,2,43,43,32060,3201,0.0,0.000,1,7760,123740,774,1.1,1.1
160,4,2,2,43,43,32220,3216,0.0,0.000,1,8040,132000,802,1.1,1.1
170,4,2,2,43,43,44300,4422,0.0,0.000,1,11200,143000,1118,1.1,1.1
180,4,2,2,43,43,32680,3262,0.0,0.000,1,7680,151240,766,1.1,1.1
