time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,13,13,0,0,0.0,0.000,1,0,20,0,9.0,9.0
30,4,2,2,13,13,0,0,0.0,0.000,1,0,20,0,9.0,9.0
40,4,2,2,13,13,660,65,65.0,65.000,1,660,700,65,6.2,6.2
50,4,2,2,13,13,1320,131,131.0,131.000,1,1320,2100,131,6.0,6.0
60,4,2,2,13,13,1400,139,139.0,139.000,1,1400,3480,139,6.4,6.4
70,4,2,2,13,13,1940,193,193.0,193.000,1,1940,5320,193,6.1,6.1
80,4,2,2,13,13,1260,125,125.0,125.000,1,1260,6700,125,6.5,6.5
90,4,2,2,13,13,1500,149,149.0,149.000,1,1500,8100,149,6.5,6.5
100,4,2,2,13,13,1860,185,185.0,185.000,1,1860,9960,185,6.6,6.6
110,4,2,2,13,13,1180,117,117.0,117.000,1,1180,11360,117,6.3,6.3
120,4,2,2,13,13,1300,129,129.0,129.000,1,1300,12760,129,6.4,6.4
130,4,2,2,13,13,1880,187,187.0,187.000,1,1880,14600,187,6.4,6.4
140,4,2,2,13,13,1500,149,149.0,149.000,1,1500,16000,149,6.4,6.4
150,4,2,2,13,13,1440,143,143.0,143.000,1,1440,17340,143,6.3,6.3
160,4,2,2,13,13,2160,215,215.0,215.000,1,2160,19240,215,6.2,6.2
170,4,2,2,13,13,1440,143,143.0,143.000,1,1440,20580,143,6.2,6.2
180,4,2,2,13,13,1740,173,173.0,173.000,1,1740,21940,173,6.2,6.2
