time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,22,22,8400,835,0.0,0.000,10,8400,7880,835,3.2,4.1
30,4,2,2,22,22,69000,6865,0.0,0.000,10,69000,76600,6865,1.5,1.6
40,4,2,2,22,22,91940,9172,0.0,0.000,10,91940,167920,9172,1.3,1.4
50,4,2,2,22,22,94880,9471,0.0,0.000,10,94880,262740,9471,1.2,1.3
60,4,2,2,22,22,83520,8340,0.0,0.000,10,83520,344520,8340,1.2,1.2
70,4,2,2,22,22,95240,9506,0.0,0.000,10,95240,440660,9506,1.2,1.2
80,4,2,2,22,22,95180,9504,0.0,0.000,10,95180,536680,9504,1.2,1.2
90,4,2,2,22,22,81900,8166,0.0,0.000,10,81900,618980,8166,1.1,1.2
100,4,2,2,22,22,94960,9484,0.0,0.000,10,94960,714840,9484,1.1,1.2
110,4,2,2,22,22,96760,9659,0.0,0.000,10,96760,810520,9659,1.1,1.1
120,4,2,2,22,22,81860,8173,0.0,0.000,10,81860,892780,8173,1.1,1.1
130,4,2,2,22,22,96360,9620,0.0,0.000,10,96360,988260,9620,1.1,1.1
140,4,2,2,22,22,97120,9699,0.0,0.000,10,97120,1084480,9699,1.1,1.1
150,4,2,2,22,22,82580,8248,0.0,0.000,10,82580,1167160,8248,1.1,1.1
160,4,2,2,22,22,81900,8181,0.0,0.000,10,81900,1249660,8181,1.1,1.1
170,4,2,2,22,22,108520,10841,0.0,0.000,10,108520,1359420,10841,1.1,1.1
180,4,2,2,22,22,81980,8188,0.0,0.000,10,81980,1442100,8188,1.1,1.1
