time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,13240,1313,0.0,0.000,10,13240,5820,1313,2000.0,3534.7
30,4,4,4,13,13,45000,4449,0.0,0.000,10,45000,48280,4449,2414.3,2774.9
40,4,4,4,13,13,41680,4157,0.0,0.000,10,41680,90140,4157,2353.8,2656.8
50,4,4,4,13,13,82280,8198,0.0,0.000,10,82280,172120,8198,1796.5,2148.5
60,4,4,4,13,13,239620,23921,0.0,0.000,10,239620,411200,23921,1049.5,1142.1
70,4,4,4,13,13,240240,23985,0.0,0.000,10,240240,649040,23985,807.5,908.8
80,4,4,4,13,13,273940,27320,0.0,0.000,10,273940,923900,27320,666.3,738.4
90,4,4,4,13,13,403060,40061,0.0,0.000,10,403060,1327220,40061,554.9,620.4
100,4,4,4,13,13,319020,31857,0.0,0.000,10,319020,1646220,31857,502.1,549.6
110,4,4,4,13,13,313520,31295,0.0,0.000,10,313520,1958780,31295,468.7,513.2
120,4,4,4,13,13,371740,37118,0.0,0.000,10,371740,2333900,37118,445.0,484.5
130,4,4,4,13,13,308500,30733,0.0,0.000,10,308500,2640600,30733,427.4,470.9
140,4,4,4,13,13,310340,30984,0.0,0.000,10,310340,2947140,30984,413.9,456.0
150,4,4,4,13,13,399100,39818,0.0,0.000,10,399100,3347020,39818,400.6,437.4
160,4,4,4,13,13,311440,31097,0.0,0.000,10,311440,3658680,31097,391.2,425.2
170,4,4,4,13,13,308600,30826,0.0,0.000,10,308600,3967080,30826,383.6,417.2
180,4,4,4,13,13,448840,44816,0.0,0.000,10,448840,4414280,44816,372.0,403.6
