time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,2200,219,0.0,0.000,1,520,520,51,3.0,3.0
20,4,2,2,45,45,27280,2677,0.0,0.000,1,6780,7120,665,1.5,1.5
30,4,2,2,45,45,31660,3154,0.0,0.000,1,7540,15160,751,1.3,1.3
40,4,2,2,45,45,38960,3888,0.0,0.000,1,10800,25920,1078,1.2,1.2
50,4,2,2,45,45,35780,3567,0.0,0.000,1,7960,33980,793,1.2,1.2
60,4,2,2,45,45,32340,3227,0.0,0.000,1,8200,42140,818,1.2,1.2
70,4,2,2,45,45,40740,4067,0.0,0.000,1,11220,53040,1120,1.2,1.2
80,4,2,2,45,45,37160,3708,0.0,0.000,1,8200,61220,818,1.2,1.2
90,4,2,2,45,45,32600,3249,0.0,0.000,1,8260,69420,823,1.2,1.2
100,4,2,2,45,45,39640,3954,0.0,0.000,1,11320,80300,1129,1.1,1.1
110,4,2,2,45,45,37920,3783,0.0,0.000,1,8480,88520,846,1.1,1.1
120,4,2,2,45,45,32560,3251,0.0,0.000,1,8500,96760,848,1.1,1.1
130,4,2,2,45,45,32840,3278,0.0,0.000,1,8180,105000,816,1.1,1.1
140,4,2,2,45,45,43840,4377,0.0,0.000,1,10720,115980,1070,1.1,1.1
150,4,2,2,45,45,33720,3366,0.0,0.000,1,8700,124200,868,1.1,1.1
160,4,2,2,45,45,32960,3290,0.0,0.000,1,7840,132460,782,1.1,1.1
170,4,2,2,45,45,44420,4432,0.0,0.000,1,11360,143480,1133,1.1,1.1
180,4,2,2,45,45,33820,3376,0.0,0.000,1,8280,151740,826,1.1,1.1
