time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,2620,261,0.0,0.000,1,660,560,65,3.3,3.3
20,4,2,2,43,43,27080,2665,0.0,0.000,1,7060,7100,694,1.5,1.5
30,4,2,2,43,43,32060,3198,0.0,0.000,1,7800,15020,778,1.3,1.3
40,4,2,2,43,43,39320,3922,0.0,0.000,1,11220,25780,1119,1.2,1.2
50,4,2,2,43,43,35700,3563,0.0,0.000,1,7700,33920,768,1.2,1.2
60,4,2,2,43,43,32580,3252,0.0,0.000,1,8620,42080,860,1.2,1.2
70,4,2,2,43,43,32820,3275,0.0,0.000,1,8500,50280,848,1.2,1.2
80,4,2,2,43,43,43140,4306,0.0,0.000,1,11020,61140,1100,1.2,1.2
90,4,2,2,43,43,33340,3323,0.0,0.000,1,7800,69360,777,1.1,1.1
100,4,2,2,43,43,32500,3244,0.0,0.000,1,8100,77560,808,1.1,1.1
110,4,2,2,43,43,43180,4311,0.0,0.000,1,10040,88460,1002,1.1,1.1
120,4,2,2,43,43,33980,3392,0.0,0.000,1,8860,96700,884,1.1,1.1
130,4,2,2,43,43,33160,3310,0.0,0.000,1,8100,104960,808,1.1,1.1
140,4,2,2,43,43,44560,4449,0.0,0.000,1,11140,115920,1112,1.1,1.1
150,4,2,2,43,43,32260,3221,0.0,0.000,1,8260,124140,824,1.1,1.1
160,4,2,2,43,43,32680,3262,0.0,0.000,1,8140,132420,812,1.1,1.1
170,4,2,2,43,43,44660,4459,0.0,0.000,1,11080,143460,1106,1.1,1.1
180,4,2,2,43,43,33340,3329,0.0,0.000,1,8140,151720,812,1.1,1.1
