time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,16,16,7860,785,0.0,0.000,5,5280,380,527,1298.3,1452.0
20,4,2,2,16,16,192940,19135,0.0,0.000,10,49340,43940,4893,2342.4,2391.8
30,4,2,2,16,16,568240,56693,0.0,0.000,10,141620,185160,14129,1066.2,1096.3
40,4,2,2,16,16,689180,68705,0.0,0.000,10,173500,356740,17296,799.5,819.9
50,4,2,2,16,16,917080,91543,0.0,0.000,10,228900,585680,22848,699.2,712.9
60,4,2,2,16,16,731880,73063,0.0,0.000,10,180880,766140,18057,651.8,664.9
70,4,2,2,16,16,716600,71424,0.0,0.000,10,180720,947680,18012,623.4,634.6
80,4,2,2,16,16,994260,99217,0.0,0.000,10,246900,1194940,24638,595.8,605.3
90,4,2,2,16,16,718960,71645,0.0,0.000,10,182200,1376900,18156,582.7,591.2
100,4,2,2,16,16,725280,72318,0.0,0.000,10,181360,1558220,18083,572.9,580.6
110,4,2,2,16,16,984260,98180,0.0,0.000,10,243920,1804420,24331,562.1,569.5
120,4,2,2,16,16,768700,76754,0.0,0.000,10,190920,1995860,19063,553.4,560.5
130,4,2,2,16,16,733360,73189,0.0,0.000,10,183660,2179580,18329,548.3,555.4
140,4,2,2,16,16,946440,94473,0.0,0.000,10,235940,2417040,23551,544.2,550.5
150,4,2,2,16,16,759880,75700,0.0,0.000,10,189760,2607300,18904,539.6,545.9
160,4,2,2,16,16,755080,75387,0.0,0.000,10,188020,2795600,18771,535.2,541.2
170,4,2,2,16,16,844780,84343,0.0,0.000,10,219520,3015540,21916,531.3,537.0
180,4,2,2,16,16,875080,87368,0.0,0.000,10,211460,3226680,21112,529.1,534.6
