time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,43,43,1280,127,127.0,89.000,1,900,0,89,0.0,0.0
30,4,2,2,43,43,240,23,23.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,2,2,43,43,-1280,-127,-127.0,-89.000,1,-900,0,-89,0.0,0.0
70,4,2,2,43,43,980,97,97.0,81.000,1,820,60,81,1835.3,1835.3
80,4,2,2,43,43,3640,362,362.0,101.000,1,1020,1020,101,8156.5,8156.5
90,4,2,2,43,43,3200,318,318.0,75.000,1,760,1780,75,8387.1,8387.1
100,4,2,2,43,43,2700,267,267.0,65.000,1,660,2700,65,8374.5,8374.5
110,4,2,2,43,43,4200,417,417.0,111.000,1,1120,3440,111,8184.5,8184.5
120,4,2,2,43,43,4000,398,398.0,99.000,1,1000,4600,99,8255.3,8255.3
130,4,2,2,43,43,3180,314,314.0,81.000,1,820,5460,81,8174.2,8174.2
140,4,2,2,43,43,4260,424,424.0,121.000,1,1220,6320,121,8139.4,8139.4
150,4,2,2,43,43,4160,414,414.0,103.000,1,1040,7400,103,8168.6,8168.6
160,4,2,2,43,43,2620,260,260.0,55.000,1,560,8100,55,8113.7,8113.7
170,4,2,2,43,43,1380,137,137.0,55.000,1,560,8360,55,8100.1,8100.1
180,4,2,2,43,43,0,0,0.0,0.000,1,0,8360,0,8100.1,8100.1
