time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,0.0,0.000,10,20,0,1,0.0,0.0
30,4,4,4,22,22,13080,1305,0.0,0.000,10,13080,12880,1305,17.3,127.5
40,4,4,4,22,22,32800,3262,0.0,0.000,10,32800,44900,3262,7.3,42.2
50,4,4,4,22,22,52080,5181,0.0,0.000,10,52080,96960,5181,4.7,23.3
60,4,4,4,22,22,76340,7614,0.0,0.000,10,76340,173960,7614,3.1,12.7
70,4,4,4,22,22,75400,7527,0.0,0.000,10,75400,250940,7527,2.5,9.2
80,4,4,4,22,22,89140,8900,0.0,0.000,10,89140,341480,8900,2.2,7.4
90,4,4,4,22,22,87140,8687,0.0,0.000,10,87140,427120,8687,2.0,6.2
100,4,4,4,22,22,88980,8877,0.0,0.000,10,88980,515300,8877,1.8,5.2
110,4,4,4,22,22,95820,9568,0.0,0.000,10,95820,609400,9568,1.7,4.6
120,4,4,4,22,22,86560,8643,0.0,0.000,10,86560,695000,8643,1.6,4.2
130,4,4,4,22,22,87760,8754,0.0,0.000,10,87760,782960,8754,1.6,3.8
140,4,4,4,22,22,93940,9379,0.0,0.000,10,93940,876880,9379,1.5,3.5
150,4,4,4,22,22,85340,8514,0.0,0.000,10,85340,962420,8514,1.5,3.3
160,4,4,4,22,22,86340,8622,0.0,0.000,10,86340,1050880,8622,1.5,3.1
170,4,4,4,22,22,92660,9253,0.0,0.000,10,92660,1144560,9253,1.4,3.0
180,4,4,4,22,22,80480,8034,0.0,0.000,10,80480,1224880,8034,1.4,2.9
