time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,54,54,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,54,54,30340,3007,0.0,0.000,10,11700,1660,1159,4497.4,9524.9
30,4,2,2,54,54,274140,26945,0.0,0.000,10,66460,67680,6532,2137.4,2720.7
40,4,2,2,54,54,382320,37875,0.0,0.000,10,95900,164180,9500,1450.4,1735.5
50,4,2,2,54,54,448500,43888,0.0,0.000,10,110700,274740,10832,1237.6,1401.8
60,4,2,2,54,54,942240,92494,0.0,0.000,10,237020,512360,23266,910.8,1020.8
70,4,2,2,54,54,829620,82360,0.0,0.000,10,206300,719040,20480,778.8,861.7
80,4,2,2,54,54,727100,72377,0.0,0.000,10,185540,903020,18469,719.7,786.8
91,4,2,2,54,54,857160,84758,0.0,0.000,10,212000,1116980,20963,677.0,727.0
101,4,2,2,54,54,894020,88895,0.0,0.000,10,222820,1338700,22155,644.8,689.3
111,4,2,2,54,54,715080,71230,0.0,0.000,10,178340,1516840,17764,628.8,665.3
121,4,2,2,54,54,788180,78099,0.0,0.000,10,201860,1717360,20001,608.5,643.4
131,4,2,2,54,54,1029320,102115,1.0,0.000,10,257640,1974260,25559,590.8,622.2
141,4,2,2,54,54,781680,76710,0.0,0.000,10,196440,2169140,19277,579.9,608.4
151,4,2,2,54,54,774860,76878,0.0,0.000,10,194460,2362860,19293,570.8,595.8
161,4,2,2,54,54,1035500,102231,1.0,0.000,10,259400,2622220,25609,560.8,583.0
171,4,2,2,54,54,756320,74141,0.0,0.000,10,189240,2811260,18551,555.3,576.4
181,4,2,2,54,54,758620,75604,0.0,0.000,10,190820,3001220,19017,551.0,572.3
