time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,580,57,57.0,51.000,1,520,20,51,504.0,504.0
30,4,4,4,45,45,660,65,65.0,37.000,1,380,60,37,1351.7,1351.7
40,4,4,4,45,45,0,0,0.0,0.000,1,0,60,0,1351.7,1351.7
50,4,4,4,45,45,0,0,0.0,0.000,1,0,60,0,1351.7,1351.7
60,4,4,4,45,45,-1080,-107,-107.0,-89.000,1,-900,0,-89,0.0,0.0
70,4,4,4,45,45,2280,227,227.0,107.000,1,1080,40,107,1835.0,1835.0
80,4,4,4,45,45,0,0,0.0,0.000,1,0,40,0,1835.0,1835.0
90,4,4,4,45,45,0,0,0.0,0.000,1,0,40,0,1835.0,1835.0
100,4,4,4,45,45,0,0,0.0,0.000,1,0,40,0,1835.0,1835.0
110,4,4,4,45,45,160,15,15.0,-9.000,1,-100,0,-9,0.0,0.0
120,4,4,4,45,45,2020,199,199.0,0.000,1,0,0,0,0.0,0.0
130,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
170,4,4,4,45,45,2380,237,237.0,111.000,1,1120,0,111,0.0,0.0
180,4,4,4,45,45,1060,105,105.0,0.000,1,0,0,0,0.0,0.0
