time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,280,27,27.0,27.000,1,280,0,27,0.0,0.0
20,4,2,2,4,4,560,55,55.0,55.000,1,560,60,55,2438.7,2438.7
30,4,2,2,4,4,0,0,0.0,0.000,1,0,60,0,2438.7,2438.7
40,4,2,2,4,4,0,0,0.0,0.000,1,0,60,0,2438.7,2438.7
50,4,2,2,4,4,-840,-83,-83.0,-83.000,1,-840,0,-83,0.0,0.0
60,4,2,2,4,4,1060,105,105.0,105.000,1,1060,500,105,2348.5,2348.5
70,4,2,2,4,4,0,0,0.0,0.000,1,0,500,0,2348.5,2348.5
80,4,2,2,4,4,0,0,0.0,0.000,1,0,500,0,2348.5,2348.5
90,4,2,2,4,4,0,0,0.0,0.000,1,0,500,0,2348.5,2348.5
100,4,2,2,4,4,720,71,71.0,71.000,1,720,1300,71,2094.8,2094.8
110,4,2,2,4,4,0,0,0.0,0.000,1,0,1300,0,2094.8,2094.8
120,4,2,2,4,4,0,0,0.0,0.000,1,0,1300,0,2094.8,2094.8
130,4,2,2,4,4,0,0,0.0,0.000,1,0,1300,0,2094.8,2094.8
140,4,2,2,4,4,-1780,-177,-177.0,-177.000,0,-1780,0,-177,0.0,0.0
150,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,2,2,4,4,600,59,59.0,59.000,1,600,0,59,0.0,0.0
170,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
180,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
