time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,8140,811,0.0,0.000,1,2020,1960,201,3.6,3.6
40,4,4,4,9,9,21140,2110,0.0,0.000,1,4700,7160,469,2.2,2.2
50,4,4,4,9,9,29440,2940,0.0,0.000,1,7740,14460,772,1.7,1.7
60,4,4,4,9,9,41000,4095,0.0,0.000,1,9440,24800,942,1.5,1.5
70,4,4,4,9,9,31840,3180,0.0,0.000,1,7900,32800,789,1.4,1.4
80,4,4,4,9,9,32020,3198,0.0,0.000,1,7860,40800,785,1.3,1.3
90,4,4,4,9,9,42060,4191,0.0,0.000,1,10600,51520,1056,1.3,1.3
100,4,4,4,9,9,32260,3222,0.0,0.000,1,8120,59520,811,1.3,1.3
110,4,4,4,9,9,32820,3278,0.0,0.000,1,8100,67600,809,1.2,1.2
120,4,4,4,9,9,43000,4294,0.0,0.000,1,10860,78340,1084,1.2,1.2
130,4,4,4,9,9,32360,3230,0.0,0.000,1,8000,86380,798,1.2,1.2
140,4,4,4,9,9,33200,3316,0.0,0.000,1,8100,94440,809,1.2,1.2
150,4,4,4,9,9,42560,4251,0.0,0.000,1,10880,105220,1086,1.2,1.2
160,4,4,4,9,9,33480,3344,0.0,0.000,1,8580,113340,857,1.2,1.2
170,4,4,4,9,9,32140,3210,0.0,0.000,1,7940,121460,793,1.2,1.2
180,4,4,4,9,9,42640,4259,0.0,0.000,1,11300,132280,1128,1.2,1.2
