time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,22,22,60,5,5.0,5.000,10,60,20,5,40.9,409.0
40,4,4,4,22,22,100,9,9.0,9.000,10,100,200,9,205.2,461.0
50,4,4,4,22,22,0,0,0.0,0.000,10,0,200,0,205.2,461.0
60,4,4,4,22,22,0,0,0.0,0.000,10,0,200,0,205.2,461.0
70,4,4,4,22,22,0,0,0.0,0.000,10,0,200,0,205.2,461.0
80,4,4,4,22,22,280,27,27.0,27.000,10,280,400,27,90.7,341.3
90,4,4,4,22,22,200,19,19.0,19.000,10,200,640,19,140.4,238.0
100,4,4,4,22,22,0,0,0.0,0.000,10,0,640,0,140.4,238.0
110,4,4,4,22,22,0,0,0.0,0.000,10,0,640,0,140.4,238.0
120,4,4,4,22,22,0,0,0.0,0.000,10,0,640,0,140.4,238.0
130,4,4,4,22,22,-300,-29,-29.0,-29.000,10,-300,320,-29,93.5,238.0
140,4,4,4,22,22,160,15,15.0,15.000,10,160,460,15,182.5,575.0
150,4,4,4,22,22,0,0,0.0,0.000,10,0,460,0,182.5,575.0
160,4,4,4,22,22,0,0,0.0,0.000,10,0,460,0,182.5,575.0
170,4,4,4,22,22,0,0,0.0,0.000,10,0,460,0,182.5,575.0
180,4,4,3,22,22,-460,-45,-45.0,-45.000,1,-460,20,-45,148.0,148.0
