time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,13,13,20,1,1.0,1.000,1,20,0,1,0.0,0.0
40,4,4,4,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,13,13,1220,121,121.0,121.000,1,1220,1040,121,7.2,7.2
60,4,4,4,13,13,2120,211,211.0,211.000,1,2120,3100,211,5.8,5.8
70,4,4,4,13,13,1760,175,175.0,175.000,1,1760,4720,175,5.6,5.6
80,4,4,4,13,13,1600,159,159.0,159.000,1,1600,6340,159,5.6,5.6
90,4,4,4,13,13,2120,211,211.0,211.000,1,2120,8480,211,5.6,5.6
100,4,4,4,13,13,1780,177,177.0,177.000,1,1780,10180,177,5.6,5.6
110,4,4,4,13,13,1740,173,173.0,173.000,1,1740,11800,173,5.7,5.7
120,4,4,4,13,13,2180,217,217.0,217.000,1,2180,14020,217,5.7,5.7
130,4,4,4,13,13,1560,155,155.0,155.000,1,1560,15660,155,5.8,5.8
140,4,4,4,13,13,1480,147,147.0,147.000,1,1480,17260,147,5.9,5.9
150,4,4,4,13,13,2020,201,201.0,201.000,1,2020,19440,201,5.8,5.8
160,4,4,4,13,13,1600,159,159.0,159.000,1,1600,21100,159,5.8,5.8
170,4,4,4,13,13,1720,171,171.0,171.000,1,1720,22760,171,5.7,5.7
180,4,4,4,13,13,2340,233,233.0,233.000,1,2340,24960,233,5.7,5.7
