time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,9840,979,0.0,0.000,10,9840,4780,979,384.5,830.9
30,4,4,4,15,15,24840,2479,0.0,0.000,10,24840,25580,2479,3679.0,4178.8
40,4,4,4,15,15,32420,3231,0.0,0.000,10,32420,59200,3231,3261.5,3525.0
50,4,4,4,15,15,61160,6086,0.0,0.000,10,61160,122100,6086,2332.7,2625.6
60,4,4,4,15,15,123780,12350,0.0,0.000,10,123780,245360,12350,1669.3,1850.9
70,4,4,4,15,15,209740,20927,0.0,0.000,10,209740,455280,20927,1098.6,1201.7
80,4,4,4,15,15,212800,21148,0.0,0.000,10,212800,668500,21148,885.8,953.5
90,4,4,4,15,15,323760,32243,0.0,0.000,10,323760,994820,32243,716.4,761.8
100,4,4,4,15,15,288180,28751,0.0,0.000,10,288180,1284980,28751,625.0,670.4
110,4,4,4,15,15,253100,25239,0.0,0.000,10,253100,1538320,25239,580.7,612.0
120,4,4,4,15,15,381780,38117,0.0,0.000,10,381780,1921380,38117,527.5,548.6
130,4,4,4,15,15,263240,26232,0.0,0.000,10,263240,2182560,26232,505.4,524.0
140,4,4,4,15,15,266820,26647,0.0,0.000,10,266820,2447460,26647,487.9,503.1
150,4,4,4,15,15,328460,32777,0.0,0.000,10,328460,2780040,32777,470.5,484.8
160,4,4,4,15,15,276040,27546,0.0,0.000,10,276040,3053540,27546,459.9,473.5
170,4,4,4,15,15,251880,25152,0.0,0.000,10,251880,3305120,25152,452.2,463.3
180,4,4,4,15,15,303900,30317,0.0,0.000,10,303900,3608820,30317,445.4,458.8
