time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,6420,637,0.0,0.000,10,6420,6400,637,7.7,8.5
30,4,4,4,13,13,32060,3172,0.0,0.000,10,32060,38280,3172,4.4,4.6
40,4,4,4,13,13,47800,4760,0.0,0.000,10,47800,86260,4760,3.0,3.2
50,4,4,4,13,13,64580,6449,0.0,0.000,10,64580,151720,6449,2.3,2.4
60,4,4,4,13,13,101000,10086,0.0,0.000,10,101000,253860,10086,1.8,1.9
70,4,4,4,13,13,78640,7854,0.0,0.000,10,78640,332160,7854,1.7,1.7
80,4,4,4,13,13,80900,8079,0.0,0.000,10,80900,412020,8079,1.6,1.6
90,4,4,4,13,13,106000,10575,0.0,0.000,10,106000,519560,10575,1.5,1.5
100,4,4,4,13,13,80600,8047,0.0,0.000,10,80600,600240,8047,1.4,1.4
110,4,4,4,13,13,80200,8010,0.0,0.000,10,80200,680480,8010,1.4,1.4
120,4,4,4,13,13,105140,10501,0.0,0.000,10,105140,787460,10501,1.3,1.4
130,4,4,4,13,13,79780,7963,0.0,0.000,10,79780,867600,7963,1.3,1.3
140,4,4,4,13,13,82280,8217,0.0,0.000,10,82280,948640,8217,1.3,1.3
150,4,4,4,13,13,109200,10908,0.0,0.000,10,109200,1056680,10908,1.3,1.3
160,4,4,4,13,13,79940,7981,0.0,0.000,10,79940,1137180,7981,1.3,1.3
170,4,4,4,13,13,80500,8041,0.0,0.000,10,80500,1218460,8041,1.3,1.3
180,4,4,4,13,13,88040,8794,0.0,0.000,10,88040,1304300,8794,1.2,1.3
