time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,24,24,22960,2283,0.0,0.000,10,22960,13120,2283,2870.9,5006.0
30,4,2,2,24,24,116220,11548,0.0,0.000,10,116220,129180,11548,1128.4,1342.1
40,4,2,2,24,24,228980,22838,0.0,0.000,10,228980,356840,22838,717.9,787.6
50,4,2,2,24,24,348520,34747,0.0,0.000,10,348520,706120,34747,514.1,539.0
60,4,2,2,24,24,395240,39429,0.0,0.000,10,395240,1105880,39429,408.0,423.5
70,4,2,2,24,24,433380,43182,0.0,0.000,10,433380,1537480,43182,351.5,361.9
80,4,2,2,24,24,531580,53067,0.0,0.000,10,531580,2071080,53067,318.9,324.6
90,4,2,2,24,24,419620,41740,0.0,0.000,10,419620,2490060,41740,301.0,304.1
100,4,2,2,24,24,409460,40831,0.0,0.000,10,409460,2899600,40831,289.1,294.2
110,4,2,2,24,24,541720,54080,0.0,0.000,10,541720,3445220,54080,278.2,282.5
120,4,2,2,24,24,417740,41615,0.0,0.000,10,417740,3864500,41615,271.0,274.4
130,4,2,2,24,24,416420,41579,0.0,0.000,10,416420,4281640,41579,265.5,270.8
140,4,2,2,24,24,467720,46669,0.0,0.000,10,467720,4749740,46669,261.3,266.4
150,4,2,2,24,24,505720,50486,0.0,0.000,10,505720,5256320,50486,255.9,260.2
160,4,2,2,24,24,408840,40636,0.0,0.000,10,408840,5666900,40636,253.1,256.9
170,4,2,2,24,24,506780,50516,0.0,0.000,10,506780,6171560,50516,249.2,254.2
180,4,2,2,24,24,479600,47873,0.0,0.000,10,479600,6648460,47873,246.8,252.5
