time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,1320,131,0.0,0.000,1,1320,340,131,3.1,3.1
20,4,2,2,15,15,8080,803,0.0,0.000,1,8080,9580,803,1037.7,1037.7
30,4,2,2,15,15,167860,16732,0.0,0.000,1,167860,176180,16732,68.4,68.4
40,4,2,2,15,15,628640,62738,0.0,0.000,1,628640,807160,62738,21.2,21.2
50,4,2,2,15,15,485520,48455,0.0,0.000,1,485520,1293680,48455,16.2,16.2
60,4,2,2,15,15,501980,50132,0.0,0.000,1,501980,1795660,50132,13.8,13.8
70,4,2,2,15,15,488240,48692,0.0,0.000,1,488240,2285140,48692,12.5,12.5
80,4,2,2,15,15,650940,64983,0.0,0.000,1,650940,2933720,64983,11.5,11.5
90,4,2,2,15,15,482160,48081,0.0,0.000,1,482160,3415260,48081,10.9,10.9
100,4,2,2,15,15,483280,48193,0.0,0.000,1,483280,3900500,48193,10.4,10.4
110,4,2,2,15,15,663860,66200,0.0,0.000,1,663860,4566300,66200,10.0,10.0
120,4,2,2,15,15,498960,49771,0.0,0.000,1,498960,5061900,49771,9.7,9.7
130,4,2,2,15,15,509140,50781,0.0,0.000,1,509140,5571640,50781,9.5,9.5
140,4,2,2,15,15,664860,66346,0.0,0.000,1,664860,6237060,66346,9.2,9.2
150,4,2,2,15,15,492240,49155,0.0,0.000,1,492240,6728700,49155,9.0,9.0
160,4,2,2,15,15,502960,50225,0.0,0.000,1,502960,7235240,50225,8.9,8.9
170,4,2,2,15,15,658980,65786,0.0,0.000,1,658980,7894340,65786,8.8,8.8
180,4,2,2,15,15,501360,49991,0.0,0.000,1,501360,8396920,49991,8.6,8.6
