time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,10620,1059,0.0,0.000,10,10620,10640,1059,23.8,177.5
40,4,4,4,15,15,27720,2764,0.0,0.000,10,27720,39040,2764,8.9,52.8
50,4,4,4,15,15,50380,5028,0.0,0.000,10,50380,91080,5028,4.8,23.6
60,4,4,4,15,15,89500,8903,0.0,0.000,10,89500,179920,8903,3.1,12.8
70,4,4,4,15,15,75160,7505,0.0,0.000,10,75160,255720,7505,2.5,9.3
80,4,4,4,15,15,78520,7839,0.0,0.000,10,78520,334460,7839,2.2,7.4
90,4,4,4,15,15,100380,10009,0.0,0.000,10,100380,433640,10009,2.0,6.2
100,4,4,4,15,15,88060,8793,0.0,0.000,10,88060,521600,8793,1.8,5.1
110,4,4,4,15,15,79160,7904,0.0,0.000,10,79160,602360,7904,1.7,4.6
120,4,4,4,15,15,99160,9904,0.0,0.000,10,99160,700880,9904,1.6,4.2
130,4,4,4,15,15,89860,8966,0.0,0.000,10,89860,789660,8966,1.6,3.8
140,4,4,4,15,15,79440,7934,0.0,0.000,10,79440,870500,7934,1.5,3.5
150,4,4,4,15,15,101140,10100,0.0,0.000,10,101140,970520,10100,1.5,3.3
160,4,4,4,15,15,88540,8841,0.0,0.000,10,88540,1059060,8841,1.5,3.1
170,4,4,4,15,15,79960,7984,0.0,0.000,10,79960,1139860,7984,1.4,2.9
180,4,4,4,15,15,99280,9915,0.0,0.000,10,99280,1239580,9915,1.4,2.8
