time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,8060,804,0.0,0.000,1,1920,1940,191,3.4,3.4
40,4,4,4,9,9,20100,2006,0.0,0.000,1,4400,6980,439,2.2,2.2
50,4,4,4,9,9,29840,2979,0.0,0.000,1,7340,14360,732,1.7,1.7
60,4,4,4,9,9,41340,4129,0.0,0.000,1,10720,24720,1070,1.5,1.5
70,4,4,4,9,9,31880,3184,0.0,0.000,1,7840,32620,783,1.4,1.4
80,4,4,4,9,9,31460,3142,0.0,0.000,1,7580,40640,757,1.3,1.3
90,4,4,4,9,9,39780,3967,0.0,0.000,1,11020,51360,1099,1.3,1.3
100,4,4,4,9,9,34160,3411,0.0,0.000,1,8040,59420,802,1.3,1.3
110,4,4,4,9,9,32420,3238,0.0,0.000,1,8320,67480,831,1.2,1.2
120,4,4,4,9,9,40460,4041,0.0,0.000,1,10940,78220,1092,1.2,1.2
130,4,4,4,9,9,34780,3472,0.0,0.000,1,7800,86280,778,1.2,1.2
140,4,4,4,9,9,32320,3228,0.0,0.000,1,8160,94400,815,1.2,1.2
150,4,4,4,9,9,39280,3923,0.0,0.000,1,10960,105160,1094,1.2,1.2
160,4,4,4,9,9,35860,3582,0.0,0.000,1,8640,113240,863,1.2,1.2
170,4,4,4,9,9,32740,3267,0.0,0.000,1,8780,121360,876,1.2,1.2
180,4,4,4,9,9,40320,4026,0.0,0.000,1,10500,132180,1048,1.2,1.2
