time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,52,52,80,7,7.0,0.000,10,0,0,0,0.0,0.0
40,4,4,4,52,52,0,0,0.0,0.000,10,0,0,0,0.0,0.0
50,4,4,4,52,52,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,52,52,0,0,0.0,0.000,10,0,0,0,0.0,0.0
70,4,4,4,52,52,60,5,5.0,1.000,10,20,20,1,15.5,155.0
80,4,4,4,52,52,1140,113,113.0,25.000,10,260,280,25,263.3,559.0
90,4,4,4,52,52,1680,166,166.0,45.000,10,460,700,45,200.8,321.0
100,4,4,4,52,52,1480,147,147.0,33.000,10,340,1100,33,198.3,310.2
110,4,4,4,52,52,1580,157,157.0,41.000,10,420,1500,41,186.0,256.9
120,4,4,4,52,52,1460,145,145.0,27.000,10,280,1900,27,176.1,238.9
130,4,4,4,52,52,1840,183,183.0,45.000,10,460,2340,45,188.2,222.2
140,4,4,4,52,52,1480,146,146.0,41.000,10,420,2760,41,196.6,229.7
150,4,4,4,52,52,1640,162,162.0,37.000,10,380,3220,37,216.9,275.8
160,4,4,4,52,52,1900,189,189.0,47.000,10,480,3680,47,221.9,281.0
170,4,4,4,52,52,1660,165,165.0,43.000,10,440,4120,43,219.0,275.5
180,4,4,4,52,52,1660,164,164.0,51.000,10,520,4600,51,214.9,265.3
