time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,80,7,7.0,7.000,1,80,60,7,41.3,41.3
30,4,4,4,4,4,2040,202,202.0,202.000,1,2040,2060,202,7.1,7.1
40,4,4,4,4,4,1900,189,189.0,189.000,1,1900,3740,189,6.3,6.3
50,4,4,4,4,4,1620,161,161.0,161.000,1,1620,5460,161,6.0,6.0
60,4,4,4,4,4,2240,223,223.0,223.000,1,2240,7720,223,5.8,5.8
70,4,4,4,4,4,1800,179,179.0,179.000,1,1800,9440,179,5.6,5.6
80,4,4,4,4,4,1640,163,163.0,163.000,1,1640,11200,163,5.6,5.6
90,4,4,4,4,4,2480,247,247.0,247.000,1,2480,13560,247,5.5,5.5
100,4,4,4,4,4,1480,147,147.0,147.000,1,1480,15340,147,5.4,5.4
110,4,4,4,4,4,1860,185,185.0,185.000,1,1860,17120,185,5.4,5.4
120,4,4,4,4,4,2180,217,217.0,217.000,1,2180,19500,217,5.4,5.4
130,4,4,4,4,4,1880,187,187.0,187.000,1,1880,21280,187,5.4,5.4
140,4,4,4,4,4,1760,175,175.0,175.000,1,1760,23060,175,5.3,5.3
150,4,4,4,4,4,2240,223,223.0,223.000,1,2240,25460,223,5.3,5.3
160,4,4,4,4,4,1780,177,177.0,177.000,1,1780,27240,177,5.3,5.3
170,4,4,4,4,4,1740,173,173.0,173.000,1,1740,29040,173,5.3,5.3
180,4,4,4,4,4,2360,235,235.0,235.000,1,2360,31440,235,5.2,5.2
