time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,43,43,480,47,47.0,13.000,1,140,200,13,19.3,19.3
50,4,2,2,43,43,2540,253,253.0,61.000,1,620,780,61,16.1,16.1
60,4,2,2,43,43,2020,201,201.0,43.000,1,440,1340,43,15.7,15.7
70,4,2,2,43,43,2760,275,275.0,59.000,1,600,2120,59,16.4,16.4
80,4,2,2,43,43,2840,283,283.0,59.000,1,600,2680,59,16.8,16.8
90,4,2,2,43,43,2420,241,241.0,49.000,1,500,3260,49,16.3,16.3
100,4,2,2,43,43,2800,279,279.0,71.000,1,720,4080,71,16.3,16.3
110,4,2,2,43,43,2620,261,261.0,55.000,1,560,4640,55,16.1,16.1
120,4,2,2,43,43,2320,231,231.0,55.000,1,560,5240,55,15.9,15.9
130,4,2,2,43,43,2860,285,285.0,93.000,1,940,6060,93,15.9,15.9
140,4,2,2,43,43,2580,257,257.0,53.000,1,540,6660,53,15.8,15.8
150,4,2,2,43,43,2180,217,217.0,73.000,1,740,7220,73,15.6,15.6
160,4,2,2,43,43,2260,225,225.0,47.000,1,480,7820,47,15.6,15.6
170,4,2,2,43,43,3200,319,319.0,83.000,1,840,8600,83,15.5,15.5
180,4,2,2,43,43,2480,247,247.0,65.000,1,660,9200,65,15.7,15.7
