time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,3400,337,0.0,0.000,10,3400,60,337,3.8,37.0
30,4,4,4,24,24,30920,3084,0.0,0.000,10,30920,24100,3084,2878.3,4089.3
40,4,4,4,24,24,49900,4938,0.0,0.000,10,49900,74480,4938,2477.1,3190.8
50,4,4,4,24,24,50560,5030,0.0,0.000,10,50560,125000,5030,2250.9,2836.1
60,4,4,4,24,24,82400,8207,0.0,0.000,10,82400,207380,8207,1818.0,2024.2
70,4,4,4,24,24,90200,8976,0.0,0.000,10,90200,297400,8976,1620.0,1820.8
80,4,4,4,24,24,115180,11407,0.0,0.000,10,115180,413480,11407,1410.3,1612.1
90,4,4,4,24,24,213400,21265,0.0,0.000,10,213400,627500,21265,1099.8,1294.0
100,4,4,4,24,24,217940,21713,0.0,0.000,10,217940,847980,21713,925.5,1017.5
110,4,4,4,24,24,242660,24222,0.0,0.000,10,242660,1087620,24222,808.1,868.7
120,4,4,4,24,24,287100,28632,0.0,0.000,10,287100,1378760,28632,717.5,812.6
130,4,4,4,24,24,287800,28651,0.0,0.000,10,287800,1664860,28651,653.5,724.8
140,4,4,4,24,24,282600,28158,0.0,0.000,10,282600,1945760,28158,609.6,693.2
150,4,4,4,24,24,309020,30775,0.0,0.000,10,309020,2255220,30775,573.9,662.1
160,4,4,4,24,24,302540,30148,0.0,0.000,10,302540,2555060,30148,545.8,641.0
170,4,4,4,24,24,288300,28755,0.0,0.000,10,288300,2843500,28755,525.8,630.7
180,4,4,4,24,24,309300,30868,0.0,0.000,10,309300,3150240,30868,509.2,619.4
