time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,60,5,5.0,5.000,1,60,40,5,9.0,9.0
30,4,4,4,13,13,0,0,0.0,0.000,1,0,40,0,9.0,9.0
40,4,4,4,13,13,0,0,0.0,0.000,1,0,40,0,9.0,9.0
50,4,4,4,13,13,1060,105,105.0,105.000,1,1060,1020,105,7.0,7.0
60,4,4,4,13,13,1800,179,179.0,179.000,1,1800,3080,179,6.3,6.3
70,4,4,4,13,13,1880,187,187.0,187.000,1,1880,4700,187,6.1,6.1
80,4,4,4,13,13,1360,135,135.0,135.000,1,1360,6340,135,5.9,5.9
90,4,4,4,13,13,2180,217,217.0,217.000,1,2180,8560,217,6.1,6.1
100,4,4,4,13,13,1700,169,169.0,169.000,1,1700,10200,169,6.0,6.0
110,4,4,4,13,13,1840,183,183.0,183.000,1,1840,11840,183,5.9,5.9
120,4,4,4,13,13,2300,229,229.0,229.000,1,2300,14060,229,5.8,5.8
130,4,4,4,13,13,1520,151,151.0,151.000,1,1520,15720,151,5.7,5.7
140,4,4,4,13,13,1680,167,167.0,167.000,1,1680,17340,167,5.6,5.6
150,4,4,4,13,13,2160,215,215.0,215.000,1,2160,19520,215,5.7,5.7
160,4,4,4,13,13,1560,155,155.0,155.000,1,1560,21160,155,5.7,5.7
170,4,4,4,13,13,1620,161,161.0,161.000,1,1620,22800,161,5.7,5.7
180,4,4,4,13,13,2220,221,221.0,221.000,1,2220,25000,221,5.7,5.7
