time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,18660,1861,0.0,0.000,10,4680,4700,466,57.7,437.9
40,4,4,4,16,16,50780,5050,0.0,0.000,10,12680,17340,1261,20.6,120.9
50,4,4,4,16,16,76380,7616,0.0,0.000,10,19300,36480,1924,12.3,60.2
60,4,4,4,16,16,163880,16322,0.0,0.000,10,41660,76780,4149,7.3,29.9
70,4,4,4,16,16,177580,17720,0.0,0.000,10,44260,121060,4416,5.4,19.6
80,4,4,4,16,16,175720,17547,0.0,0.000,10,43340,165120,4327,4.5,14.9
90,4,4,4,16,16,254480,25371,0.0,0.000,10,64340,229220,6414,3.8,11.3
100,4,4,4,16,16,194340,19402,0.0,0.000,10,48740,277920,4866,3.4,9.6
110,4,4,4,16,16,196260,19594,0.0,0.000,10,49520,326660,4944,3.2,8.4
120,4,4,4,16,16,259200,25883,0.0,0.000,10,65600,391600,6550,3.0,7.3
130,4,4,4,16,16,195240,19498,0.0,0.000,10,49620,440700,4955,2.8,6.7
140,4,4,4,16,16,196960,19668,0.0,0.000,10,49480,490100,4941,2.7,6.2
150,4,4,4,16,16,263740,26337,0.0,0.000,10,66100,556340,6600,2.6,5.7
160,4,4,4,16,16,196120,19580,0.0,0.000,10,49040,605260,4896,2.5,5.3
170,4,4,4,16,16,199100,19882,0.0,0.000,10,50480,655320,5040,2.5,5.1
180,4,4,4,16,16,216200,21581,0.0,0.000,10,53080,708880,5298,2.4,4.8
