time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,520,51,0.0,0.000,5,520,20,51,16.4,82.0
20,4,2,2,13,13,100760,9695,0.0,0.000,10,100760,88840,9695,1225.3,1284.2
30,4,2,2,13,13,328980,32815,0.0,0.000,10,328980,420380,32815,479.5,504.1
40,4,2,2,13,13,480760,47975,0.0,0.000,10,480760,899500,47975,358.7,371.1
50,4,2,2,13,13,400680,40015,0.0,0.000,10,400680,1299680,40015,317.7,328.6
60,4,2,2,13,13,406820,40625,0.0,0.000,10,406820,1701600,40625,295.6,306.1
70,4,2,2,13,13,371900,37115,0.0,0.000,10,371900,2076700,37115,285.6,290.4
80,4,2,2,13,13,554920,55397,0.0,0.000,10,554920,2631400,55397,271.3,275.2
90,4,2,2,13,13,409380,40738,0.0,0.000,10,409380,3039880,40738,264.3,268.0
100,4,2,2,13,13,429980,42925,0.0,0.000,10,429980,3467740,42925,257.8,261.2
110,4,2,2,13,13,555280,55461,0.0,0.000,10,555280,4021500,55461,252.1,255.6
120,4,2,2,13,13,415360,41469,0.0,0.000,10,415360,4435300,41469,249.0,252.5
130,4,2,2,13,13,408220,40712,0.0,0.000,10,408220,4844560,40712,246.6,248.7
140,4,2,2,13,13,536580,53593,0.0,0.000,10,536580,5379320,53593,244.4,247.0
150,4,2,2,13,13,398600,39804,0.0,0.000,10,398600,5776920,39804,243.1,245.4
160,4,2,2,13,13,377220,37676,0.0,0.000,10,377220,6155360,37676,242.7,244.9
170,4,2,2,13,13,516660,51614,0.0,0.000,10,516660,6671460,51614,241.9,244.1
180,4,2,2,13,13,416680,41622,0.0,0.000,10,416680,7086620,41622,240.6,242.7
