time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,43,43,20,1,1.0,0.000,1,0,20,0,85.0,85.0
40,4,4,4,43,43,0,0,0.0,0.000,1,0,20,0,85.0,85.0
50,4,4,4,43,43,1540,153,153.0,51.000,1,520,400,51,23.5,23.5
60,4,4,4,43,43,1960,195,195.0,27.000,1,280,880,27,20.0,20.0
70,4,4,4,43,43,1980,197,197.0,47.000,1,480,1380,47,19.5,19.5
80,4,4,4,43,43,2140,212,212.0,61.000,1,620,2000,61,18.5,18.5
90,4,4,4,43,43,2540,253,253.0,47.000,1,480,2520,47,18.2,18.2
100,4,4,4,43,43,2160,215,215.0,53.000,1,540,3000,53,18.0,18.0
110,4,4,4,43,43,2340,233,233.0,59.000,1,600,3680,59,18.1,18.1
120,4,4,4,43,43,2280,227,227.0,59.000,1,600,4180,59,18.1,18.1
130,4,4,4,43,43,2220,221,221.0,61.000,1,620,4660,61,18.1,18.1
140,4,4,4,43,43,2180,217,217.0,59.000,1,600,5340,59,18.4,18.4
150,4,4,4,43,43,2200,219,219.0,57.000,1,580,5840,57,18.6,18.6
160,4,4,4,43,43,2440,243,243.0,47.000,1,480,6340,47,18.5,18.5
170,4,4,4,43,43,2540,253,253.0,81.000,1,820,7020,81,18.4,18.4
180,4,4,4,43,43,2360,235,235.0,43.000,1,440,7520,43,18.5,18.5
