time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,18,18,6020,601,0.0,0.000,10,2100,2000,209,3.1,6.9
20,4,2,2,18,18,143660,14073,0.0,0.000,10,35160,37000,3444,3.2,3.6
30,4,2,2,18,18,241120,24044,0.0,0.000,10,59840,96840,5967,2.2,2.4
40,4,2,2,18,18,308820,30829,0.0,0.000,10,79560,177080,7942,1.8,1.9
50,4,2,2,18,18,344340,34382,0.0,0.000,10,85180,260920,8505,1.6,1.7
60,4,2,2,18,18,299740,29932,0.0,0.000,10,74520,336520,7441,1.5,1.6
70,4,2,2,18,18,344040,34355,0.0,0.000,10,88840,425340,8871,1.4,1.5
80,4,2,2,18,18,372620,37202,0.0,0.000,10,91580,515700,9143,1.4,1.5
90,4,2,2,18,18,305920,30476,0.0,0.000,10,76260,591860,7597,1.4,1.4
100,4,2,2,18,18,301780,30135,0.0,0.000,10,75540,667580,7543,1.3,1.4
110,4,2,2,18,18,407640,40707,0.0,0.000,10,101300,770160,10115,1.3,1.4
120,4,2,2,18,18,305820,30545,0.0,0.000,10,75400,846580,7530,1.3,1.4
130,4,2,2,18,18,297980,29753,0.0,0.000,10,75740,921820,7562,1.3,1.4
140,4,2,2,18,18,408360,40782,0.0,0.000,10,102760,1023980,10262,1.3,1.4
150,4,2,2,18,18,306880,30648,0.0,0.000,10,76940,1100060,7684,1.3,1.3
160,4,2,2,18,18,305960,30559,0.0,0.000,10,76640,1176060,7654,1.3,1.3
170,4,2,2,18,18,412760,41214,0.0,0.000,10,102660,1279280,10250,1.3,1.3
180,4,2,2,18,18,305520,30518,0.0,0.000,10,76600,1356440,7651,1.3,1.3
