time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,13,13,600,59,0.0,0.000,1,600,540,59,2.1,2.1
30,4,2,2,13,13,7340,733,0.0,0.000,1,7340,8080,733,1.3,1.3
40,4,2,2,13,13,10760,1074,0.0,0.000,1,10760,18840,1074,1.2,1.2
50,4,2,2,13,13,8440,842,0.0,0.000,1,8440,27020,842,1.2,1.2
60,4,2,2,13,13,7780,777,0.0,0.000,1,7780,35200,777,1.1,1.1
70,4,2,2,13,13,8160,815,0.0,0.000,1,8160,43380,815,1.1,1.1
80,4,2,2,13,13,10240,1023,0.0,0.000,1,10240,54260,1023,1.1,1.1
90,4,2,2,13,13,8620,860,0.0,0.000,1,8620,62440,860,1.1,1.1
100,4,2,2,13,13,8120,811,0.0,0.000,1,8120,70640,811,1.1,1.1
110,4,2,2,13,13,10960,1094,0.0,0.000,1,10960,81560,1094,1.1,1.1
120,4,2,2,13,13,8100,809,0.0,0.000,1,8100,89740,809,1.1,1.1
130,4,2,2,13,13,8100,809,0.0,0.000,1,8100,97940,809,1.1,1.1
140,4,2,2,13,13,10560,1054,0.0,0.000,1,10560,108840,1054,1.1,1.1
150,4,2,2,13,13,8240,823,0.0,0.000,1,8240,117060,823,1.1,1.1
160,4,2,2,13,13,9140,913,0.0,0.000,1,9140,125280,913,1.1,1.1
170,4,2,2,13,13,10480,1047,0.0,0.000,1,10480,136180,1047,1.1,1.1
180,4,2,2,13,13,8160,815,0.0,0.000,1,8160,144420,815,1.1,1.1
