time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,20,1,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,7360,734,0.0,0.000,1,1840,2060,183,3.8,3.8
40,4,4,4,9,9,19520,1946,0.0,0.000,1,4940,7080,492,2.4,2.4
50,4,4,4,9,9,31780,3174,0.0,0.000,1,7220,14500,721,1.8,1.8
60,4,4,4,9,9,38740,3869,0.0,0.000,1,9980,24860,996,1.5,1.5
70,4,4,4,9,9,32160,3211,0.0,0.000,1,7980,32840,796,1.4,1.4
80,4,4,4,9,9,35500,3545,0.0,0.000,1,7700,40860,769,1.4,1.4
90,4,4,4,9,9,39220,3913,0.0,0.000,1,9980,51600,995,1.3,1.3
100,4,4,4,9,9,31900,3186,0.0,0.000,1,7820,59660,781,1.3,1.3
110,4,4,4,9,9,35000,3495,0.0,0.000,1,8180,67700,817,1.3,1.3
120,4,4,4,9,9,40580,4053,0.0,0.000,1,10660,78440,1064,1.2,1.2
130,4,4,4,9,9,31560,3151,0.0,0.000,1,7820,86500,780,1.2,1.2
140,4,4,4,9,9,35400,3536,0.0,0.000,1,8320,94600,831,1.2,1.2
150,4,4,4,9,9,40440,4039,0.0,0.000,1,11220,105400,1120,1.2,1.2
160,4,4,4,9,9,33020,3297,0.0,0.000,1,7860,113500,784,1.2,1.2
170,4,4,4,9,9,34240,3420,0.0,0.000,1,8060,121600,805,1.2,1.2
180,4,4,4,9,9,39720,3967,0.0,0.000,1,10740,132420,1072,1.2,1.2
