time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,3820,378,0.0,0.000,1,1420,320,140,29.4,29.4
30,4,4,4,45,45,64940,6471,0.0,0.000,1,17940,18900,1787,498.4,498.4
40,4,4,4,45,45,130340,12936,0.0,0.000,1,30400,49600,3017,231.6,231.6
50,4,4,4,45,45,137020,13453,0.0,0.000,1,32540,82060,3194,149.6,149.6
60,4,4,4,45,45,315320,31303,0.0,0.000,1,84880,166640,8426,104.7,104.7
70,4,4,4,45,45,418460,41555,0.0,0.000,1,101620,268120,10091,85.5,85.5
80,4,4,4,45,45,451180,44831,0.0,0.000,1,112560,381580,11184,77.2,77.2
90,4,4,4,45,45,572340,56538,0.0,0.000,1,149080,529580,14726,70.8,70.8
100,4,4,4,45,45,496800,49344,0.0,0.000,1,118120,648260,11732,67.9,67.9
110,4,4,4,45,45,475580,47311,0.0,0.000,1,119700,767640,11908,65.3,65.3
120,4,4,4,45,45,616140,61052,0.0,0.000,1,160660,928080,15919,63.3,63.3
131,4,4,4,45,45,498900,49425,0.0,0.000,1,116340,1046140,11525,62.5,62.5
141,4,4,4,45,45,495080,49286,0.0,0.000,1,123460,1169400,12290,61.5,61.5
151,4,4,4,45,45,600920,59864,0.0,0.000,1,157220,1325880,15662,60.4,60.4
161,4,4,4,45,45,508820,50583,0.0,0.000,1,120140,1446600,11943,59.9,59.9
171,4,4,4,45,45,484400,48122,0.0,0.000,1,122340,1568660,12153,59.5,59.5
181,4,4,4,45,45,611340,60594,0.0,0.000,1,159000,1728360,15759,59.2,59.2
