time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,15,15,2040,203,203.0,203.000,1,2040,1120,203,1465.4,1465.4
40,4,2,2,15,15,0,0,0.0,0.000,1,0,1120,0,1465.4,1465.4
50,4,2,2,15,15,0,0,0.0,0.000,1,0,1120,0,1465.4,1465.4
60,4,2,2,15,15,0,0,0.0,0.000,1,0,1120,0,1465.4,1465.4
70,4,2,2,15,15,-1380,-137,-137.0,-137.000,1,-1380,80,-137,594.3,594.3
80,4,2,2,15,15,3800,379,379.0,379.000,1,3800,3520,379,2025.5,2025.5
90,4,2,2,15,15,3000,299,299.0,299.000,1,3000,6240,299,2000.3,2000.3
100,4,2,2,15,15,3320,331,331.0,331.000,1,3320,9380,331,1932.5,1932.5
110,4,2,2,15,15,4200,419,419.0,419.000,1,4200,13460,419,1863.0,1863.0
120,4,2,2,15,15,2920,291,291.0,291.000,1,2920,16560,291,1820.5,1820.5
130,4,2,2,15,15,2880,287,287.0,287.000,1,2880,19620,287,1787.5,1787.5
140,4,2,2,15,15,4520,451,451.0,451.000,1,4520,23520,451,1835.0,1835.0
150,4,2,2,15,15,1240,123,123.0,123.000,1,1240,24520,123,1995.4,1995.4
160,4,2,2,15,15,0,0,0.0,0.000,1,0,24520,0,1995.4,1995.4
170,4,2,2,15,15,0,0,0.0,0.000,1,0,24520,0,1995.4,1995.4
180,4,2,2,15,15,0,0,0.0,0.000,1,0,24520,0,1995.4,1995.4
