time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,13,13,4120,411,0.0,0.000,1,4120,3920,411,1.6,1.6
40,4,4,4,13,13,7180,716,0.0,0.000,1,7180,11220,716,1.4,1.4
50,4,4,4,13,13,7680,767,0.0,0.000,1,7680,18940,767,1.3,1.3
60,4,4,4,13,13,10400,1038,0.0,0.000,1,10400,29460,1038,1.2,1.2
70,4,4,4,13,13,7720,771,0.0,0.000,1,7720,37480,771,1.2,1.2
80,4,4,4,13,13,8200,819,0.0,0.000,1,8200,45540,819,1.2,1.2
90,4,4,4,13,13,10480,1045,0.0,0.000,1,10480,56380,1045,1.2,1.2
100,4,4,4,13,13,8160,815,0.0,0.000,1,8160,64500,815,1.2,1.2
110,4,4,4,13,13,8220,821,0.0,0.000,1,8220,72640,821,1.2,1.2
120,4,4,4,13,13,10340,1032,0.0,0.000,1,10340,83480,1032,1.2,1.2
130,4,4,4,13,13,7340,733,0.0,0.000,1,7340,91580,733,1.1,1.1
140,4,4,4,13,13,8260,825,0.0,0.000,1,8260,99740,825,1.1,1.1
150,4,4,4,13,13,11540,1152,0.0,0.000,1,11540,110600,1152,1.1,1.1
160,4,4,4,13,13,8140,813,0.0,0.000,1,8140,118740,813,1.1,1.1
170,4,4,4,13,13,7780,777,0.0,0.000,1,7780,126900,777,1.1,1.1
180,4,4,4,13,13,11500,1148,0.0,0.000,1,11500,137780,1148,1.1,1.1
