time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,6,6,320,31,31.0,31.000,1,320,380,31,10.0,10.0
50,4,2,2,6,6,760,75,75.0,75.000,1,760,1120,75,10.6,10.6
60,4,2,2,6,6,860,85,85.0,85.000,1,860,1900,85,11.3,11.3
70,4,2,2,6,6,1160,115,115.0,115.000,1,1160,2880,115,11.3,11.3
80,4,2,2,6,6,720,71,71.0,71.000,1,720,3620,71,12.0,12.0
90,4,2,2,6,6,820,81,81.0,81.000,1,820,4420,81,11.9,11.9
100,4,2,2,6,6,880,87,87.0,87.000,1,880,5420,87,11.9,11.9
110,4,2,2,6,6,940,93,93.0,93.000,1,940,6200,93,12.1,12.1
120,4,2,2,6,6,780,77,77.0,77.000,1,780,6960,77,12.1,12.1
130,4,2,2,6,6,760,75,75.0,75.000,1,760,7720,75,12.0,12.0
140,4,2,2,6,6,1120,111,111.0,111.000,1,1120,8740,111,11.8,11.8
150,4,2,2,6,6,740,73,73.0,73.000,1,740,9480,73,11.8,11.8
160,4,2,2,6,6,660,65,65.0,65.000,1,660,10200,65,11.9,11.9
170,4,2,2,6,6,1020,101,101.0,101.000,1,1020,11220,101,11.9,11.9
180,4,2,2,6,6,660,65,65.0,65.000,1,660,11980,65,11.9,11.9
