time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,9,9,320,31,31.0,3.000,1,40,40,3,13406.0,13406.0
50,4,2,2,9,9,2260,225,225.0,55.000,1,560,660,55,832.8,832.8
60,4,2,2,9,9,1720,171,171.0,35.000,1,360,1120,35,498.0,498.0
70,4,2,2,9,9,2140,213,213.0,55.000,1,560,1580,55,359.1,359.1
80,4,2,2,9,9,2360,235,235.0,57.000,1,580,2200,57,263.5,263.5
90,4,2,2,9,9,1740,173,173.0,35.000,1,360,2660,35,221.0,221.0
100,4,2,2,9,9,2220,221,221.0,49.000,1,500,3160,49,188.8,188.8
110,4,2,2,9,9,2360,235,235.0,59.000,1,600,3780,59,161.2,161.2
120,4,2,2,9,9,1920,191,191.0,45.000,1,460,4240,45,145.8,145.8
130,4,2,2,9,9,2000,199,199.0,41.000,1,420,4720,41,132.6,132.6
140,4,2,2,9,9,2360,235,235.0,63.000,1,640,5360,63,118.9,118.9
150,4,2,2,9,9,1880,187,187.0,47.000,1,480,5840,47,110.8,110.8
160,4,2,2,9,9,2180,217,217.0,59.000,1,600,6320,59,103.9,103.9
170,4,2,2,9,9,2080,207,207.0,51.000,1,520,6940,51,96.3,96.3
180,4,2,2,9,9,1840,183,183.0,43.000,1,440,7420,43,91.2,91.2
