time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,3180,316,0.0,0.000,1,900,880,89,3.0,3.0
30,4,2,2,9,9,27380,2730,0.0,0.000,1,6760,7800,674,1.4,1.4
40,4,2,2,9,9,34780,3473,0.0,0.000,1,8080,15860,806,1.3,1.3
50,4,2,2,9,9,40720,4067,0.0,0.000,1,10760,26660,1074,1.2,1.2
60,4,2,2,9,9,33580,3353,0.0,0.000,1,8440,34880,842,1.2,1.2
70,4,2,2,9,9,35860,3582,0.0,0.000,1,8320,43080,831,1.2,1.2
80,4,2,2,9,9,40900,4085,0.0,0.000,1,10200,54080,1018,1.1,1.1
90,4,2,2,9,9,33080,3299,0.0,0.000,1,8660,62340,863,1.1,1.1
100,4,2,2,9,9,34240,3419,0.0,0.000,1,7900,70540,789,1.1,1.1
110,4,2,2,9,9,40820,4077,0.0,0.000,1,11000,81520,1098,1.1,1.1
120,4,2,2,9,9,31800,3176,0.0,0.000,1,8000,89800,799,1.1,1.1
130,4,2,2,9,9,33700,3366,0.0,0.000,1,8780,98040,877,1.1,1.1
140,4,2,2,9,9,43680,4361,0.0,0.000,1,10840,108980,1082,1.1,1.1
150,4,2,2,9,9,33600,3356,0.0,0.000,1,8300,117240,829,1.1,1.1
160,4,2,2,9,9,32740,3270,0.0,0.000,1,8180,125500,817,1.1,1.1
170,4,2,2,9,9,43040,4299,0.0,0.000,1,10900,136480,1088,1.1,1.1
180,4,2,2,9,9,33020,3298,0.0,0.000,1,8320,144760,831,1.1,1.1
