time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,40,3,0.0,0.000,10,20,0,1,0.0,0.0
30,4,4,4,52,52,33160,3306,0.0,0.000,10,7940,8140,791,49.5,219.0
40,4,4,4,52,52,69800,6897,0.0,0.000,10,17140,25680,1693,19.5,73.8
50,4,4,4,52,52,83260,8187,0.0,0.000,10,20980,46700,2063,12.8,43.0
60,4,4,4,52,52,142960,14097,0.0,0.000,10,35040,82380,3455,8.6,25.7
70,4,4,4,52,52,149660,14876,0.0,0.000,10,37220,119500,3699,6.7,18.3
80,4,4,4,52,52,179240,17822,0.0,0.000,10,44280,164220,4402,5.5,14.2
90,4,4,4,52,52,219800,21872,0.0,0.000,10,55320,219300,5505,4.6,11.0
100,4,4,4,52,52,178780,17833,0.0,0.000,10,43740,264540,4363,4.2,9.5
110,4,4,4,52,52,178000,17748,0.0,0.000,10,45040,309980,4490,3.8,8.4
120,4,4,4,52,52,241160,23993,0.0,0.000,10,60580,370240,6027,3.5,7.4
130,4,4,4,52,52,183920,18326,0.0,0.000,10,46080,416500,4591,3.4,6.8
140,4,4,4,52,52,185740,18514,0.0,0.000,10,46760,463140,4661,3.2,6.3
150,4,4,4,52,52,245040,24447,0.0,0.000,10,61440,525200,6129,3.1,5.8
160,4,4,4,52,52,184500,18402,0.0,0.000,10,46760,571380,4663,3.0,5.5
170,4,4,4,52,52,187320,18683,0.0,0.000,10,46240,617860,4612,2.9,5.2
180,4,4,4,52,52,250460,24981,0.0,0.000,10,62740,680240,6257,2.8,4.9
