time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,13,13,1440,143,143.0,143.000,1,1440,340,143,1037.5,1037.5
30,4,2,2,13,13,0,0,0.0,0.000,1,0,340,0,1037.5,1037.5
40,4,2,2,13,13,0,0,0.0,0.000,1,0,340,0,1037.5,1037.5
50,4,2,2,13,13,0,0,0.0,0.000,1,0,340,0,1037.5,1037.5
60,4,2,2,13,13,0,0,0.0,0.000,1,0,340,0,1037.5,1037.5
70,4,2,2,13,13,1060,105,105.0,105.000,1,1060,460,105,842.3,842.3
80,4,2,2,13,13,380,37,37.0,37.000,1,380,1040,37,1449.4,1449.4
90,4,2,2,13,13,0,0,0.0,0.000,1,0,1040,0,1449.4,1449.4
100,4,2,2,13,13,0,0,0.0,0.000,1,0,1040,0,1449.4,1449.4
110,4,2,2,13,13,-2880,-287,-287.0,-287.000,1,-2880,0,-287,0.0,0.0
120,4,2,2,13,13,3200,319,319.0,319.000,1,3200,2220,319,1352.3,1352.3
130,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1352.3,1352.3
140,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1352.3,1352.3
150,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1352.3,1352.3
160,4,2,2,13,13,-2560,-255,-255.0,-255.000,1,-2560,0,-255,0.0,0.0
170,4,2,2,13,13,3480,346,346.0,346.000,1,3480,3120,346,1602.1,1602.1
180,4,2,2,13,13,0,0,0.0,0.000,1,0,3120,0,1602.1,1602.1
