time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,19800,1965,0.0,0.000,1,4240,4500,420,266.0,266.0
30,4,4,4,45,45,111300,10675,0.0,0.000,1,30680,35800,2942,83.9,83.9
40,4,4,4,45,45,148860,14715,0.0,0.000,1,34760,69900,3436,67.0,67.0
50,4,4,4,45,45,163440,16170,0.0,0.000,1,39760,109680,3933,64.2,64.2
60,4,4,4,45,45,336040,33244,0.0,0.000,1,92200,200000,9121,65.6,65.6
70,4,4,4,45,45,491360,48731,0.0,0.000,1,116040,315340,11508,62.2,62.2
81,4,4,4,45,45,491960,48786,0.0,0.000,1,122580,437240,12155,59.7,59.7
91,4,4,4,45,45,576340,57273,0.0,0.000,1,157720,594080,15673,58.3,58.3
101,4,4,4,45,45,530460,52645,0.0,0.000,1,120060,713360,11915,57.8,57.8
111,4,4,4,45,45,494360,49243,0.0,0.000,1,124480,836940,12399,57.1,57.1
121,4,4,4,45,45,593320,59060,0.0,0.000,1,162180,1000340,16143,56.9,56.9
131,4,4,4,45,45,545340,54085,0.0,0.000,1,122640,1122700,12163,56.7,56.7
141,4,4,4,45,45,511100,50911,0.0,0.000,1,126580,1250360,12608,56.4,56.4
151,4,4,4,45,45,566640,56342,0.0,0.000,1,163020,1414060,16209,56.0,56.0
161,4,4,4,45,45,565100,56072,0.0,0.000,1,118760,1534340,11784,56.1,56.1
171,4,4,4,45,45,483260,48028,0.0,0.000,1,120920,1655820,12017,56.2,56.2
181,4,4,4,45,45,484100,48126,0.0,0.000,1,122380,1776120,12166,56.1,56.1
