time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12260,1217,0.0,0.000,10,12260,4640,1217,838.2,1291.0
30,4,4,4,22,22,20220,2017,0.0,0.000,10,20220,22720,2017,4326.1,5283.4
40,4,4,4,22,22,43680,4344,0.0,0.000,10,43680,65800,4344,3298.1,3967.2
50,4,4,4,22,22,46060,4592,0.0,0.000,10,46060,112000,4592,2812.5,3509.8
60,4,4,4,22,22,124820,12454,0.0,0.000,10,124820,239200,12454,1852.5,2295.9
70,4,4,4,22,22,228600,22784,0.0,0.000,10,228600,469780,22784,1149.2,1403.1
80,4,4,4,22,22,252460,25185,0.0,0.000,10,252460,722000,25185,868.8,1013.9
90,4,4,4,22,22,318880,31751,0.0,0.000,10,318880,1043060,31751,696.9,759.3
100,4,4,4,22,22,369340,36731,0.0,0.000,10,369340,1414000,36731,590.3,656.2
110,4,4,4,22,22,305520,30472,0.0,0.000,10,305520,1718700,30472,538.2,595.4
120,4,4,4,22,22,353520,35242,0.0,0.000,10,353520,2075180,35242,497.0,546.8
130,4,4,4,22,22,331980,33095,0.0,0.000,10,331980,2405260,33095,473.6,531.6
140,4,4,4,22,22,306660,30604,0.0,0.000,10,306660,2709980,30604,453.2,502.3
150,4,4,4,22,22,347520,34665,0.0,0.000,10,347520,3057540,34665,436.1,478.5
160,4,4,4,22,22,331500,33073,0.0,0.000,10,331500,3389980,33073,424.5,466.1
170,4,4,4,22,22,326440,32585,0.0,0.000,10,326440,3716960,32585,411.6,449.2
180,4,4,4,22,22,346560,34538,0.0,0.000,10,346560,4064320,34538,402.6,440.1
