time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,10020,998,0.0,0.000,1,2480,2540,247,70.8,70.8
40,4,4,4,7,7,21800,2175,0.0,0.000,1,5760,8240,574,22.9,22.9
50,4,4,4,7,7,29500,2946,0.0,0.000,1,7560,15700,755,12.6,12.6
60,4,4,4,7,7,41800,4174,0.0,0.000,1,10320,26140,1030,8.0,8.0
70,4,4,4,7,7,32080,3205,0.0,0.000,1,8520,34080,851,6.4,6.4
80,4,4,4,7,7,31540,3150,0.0,0.000,1,7960,42040,795,5.4,5.4
90,4,4,4,7,7,42240,4211,0.0,0.000,1,10300,52720,1027,4.5,4.5
100,4,4,4,7,7,31920,3188,0.0,0.000,1,7820,60720,781,4.1,4.1
110,4,4,4,7,7,31780,3174,0.0,0.000,1,7680,68820,767,3.7,3.7
120,4,4,4,7,7,43600,4355,0.0,0.000,1,11340,79520,1132,3.4,3.4
130,4,4,4,7,7,32660,3262,0.0,0.000,1,8080,87540,807,3.2,3.2
140,4,4,4,7,7,31700,3166,0.0,0.000,1,7740,95600,773,3.0,3.0
150,4,4,4,7,7,43740,4369,0.0,0.000,1,10560,106380,1054,2.8,2.8
160,4,4,4,7,7,33300,3326,0.0,0.000,1,8020,114460,801,2.7,2.7
170,4,4,4,7,7,32740,3270,0.0,0.000,1,8060,122580,805,2.6,2.6
180,4,4,4,7,7,43020,4297,0.0,0.000,1,10440,133380,1042,2.5,2.5
