time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,720,71,71.0,71.000,1,720,80,71,1487.0,1487.0
30,4,4,4,4,4,840,83,83.0,83.000,1,840,680,83,4952.6,4952.6
40,4,4,4,4,4,1100,109,109.0,109.000,1,1100,1980,109,7482.9,7482.9
50,4,4,4,4,4,2460,245,245.0,245.000,1,2460,4700,245,5199.3,5199.3
60,4,4,4,4,4,2360,235,235.0,235.000,1,2360,6840,235,4453.6,4453.6
70,4,4,4,4,4,2340,233,233.0,233.000,1,2340,9080,233,4193.6,4193.6
80,4,4,4,4,4,2880,286,286.0,286.000,1,2880,12280,286,3857.2,3857.2
90,4,4,4,4,4,2660,264,264.0,264.000,1,2660,15060,264,3577.7,3577.7
100,4,4,4,4,4,2700,269,269.0,269.000,1,2700,17840,269,3408.1,3408.1
110,4,4,4,4,4,3680,367,367.0,367.000,1,3680,22000,367,3154.1,3154.1
120,4,4,4,4,4,3160,315,315.0,315.000,1,3160,25120,315,2997.7,2997.7
130,4,4,4,4,4,2920,291,291.0,291.000,1,2920,28300,291,2878.0,2878.0
140,4,4,4,4,4,3300,329,329.0,329.000,1,3300,31400,329,2786.3,2786.3
150,4,4,4,4,4,4100,409,409.0,409.000,1,4100,35440,409,2708.1,2708.1
160,4,4,4,4,4,2820,281,281.0,281.000,1,2820,38540,281,2659.3,2659.3
170,4,4,4,4,4,3240,323,323.0,323.000,1,3240,41600,323,2615.1,2615.1
180,4,4,4,4,4,3840,382,382.0,382.000,1,3840,45660,382,2565.5,2565.5
