time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,2100,209,0.0,0.000,1,1040,0,103,0.0,0.0
20,4,2,2,9,9,7580,754,0.0,0.000,1,1540,2020,153,5256.0,5256.0
30,4,2,2,9,9,165240,16454,0.0,0.000,1,41160,42780,4098,394.5,394.5
40,4,2,2,9,9,662760,66137,0.0,0.000,1,164440,207920,16409,124.7,124.7
50,4,2,2,9,9,816720,81557,0.0,0.000,1,205340,411540,20505,81.8,81.8
60,4,2,2,9,9,846240,84429,0.0,0.000,1,209580,622800,20909,66.9,66.9
70,4,2,2,9,9,860460,85917,0.0,0.000,1,215700,837820,21537,59.2,59.2
80,4,2,2,9,9,1111800,111002,1.0,0.000,1,277440,1116940,27699,53.8,53.8
90,4,2,2,9,9,870420,86729,0.0,0.000,1,214460,1335220,21369,51.0,51.0
100,4,2,2,9,9,857780,85606,0.0,0.000,1,214400,1550440,21397,49.0,49.0
110,4,2,2,9,9,1153400,115109,1.0,0.000,1,287800,1838460,28722,47.2,47.2
120,4,2,2,9,9,840900,83964,0.0,0.000,1,210380,2047740,21006,46.3,46.3
130,4,2,2,9,9,857640,85609,0.0,0.000,1,215980,2262940,21559,45.3,45.3
140,4,2,2,9,9,1132140,112875,1.0,0.000,1,282860,2546080,28201,44.4,44.4
150,4,2,2,9,9,872080,87103,0.0,0.000,1,216720,2764580,21646,43.8,43.8
160,4,2,2,9,9,878260,87711,0.0,0.000,1,218420,2983720,21813,43.2,43.2
170,4,2,2,9,9,1159340,115783,1.0,0.000,1,291320,3273600,29094,42.5,42.5
180,4,2,2,9,9,848400,84679,0.0,0.000,1,213500,3485920,21309,42.3,42.3
