time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,1580,157,0.0,0.000,1,1580,1540,157,1.8,1.8
20,4,2,2,6,6,7820,775,0.0,0.000,1,7820,9260,775,1.3,1.3
30,4,2,2,6,6,8360,835,0.0,0.000,1,8360,17380,835,1.2,1.2
40,4,2,2,6,6,10640,1062,0.0,0.000,1,10640,28240,1062,1.2,1.2
50,4,2,2,6,6,7800,778,0.0,0.000,1,7800,36460,778,1.1,1.1
60,4,2,2,6,6,8300,829,0.0,0.000,1,8300,44680,829,1.1,1.1
70,4,2,2,6,6,11000,1099,0.0,0.000,1,11000,55680,1099,1.1,1.1
80,4,2,2,6,6,8080,806,0.0,0.000,1,8080,63900,806,1.1,1.1
90,4,2,2,6,6,7880,786,0.0,0.000,1,7880,72140,786,1.1,1.1
100,4,2,2,6,6,8200,819,0.0,0.000,1,8200,80380,819,1.1,1.1
110,4,2,2,6,6,10700,1068,0.0,0.000,1,10700,91340,1068,1.1,1.1
120,4,2,2,6,6,7980,797,0.0,0.000,1,7980,99600,797,1.1,1.1
130,4,2,2,6,6,8240,822,0.0,0.000,1,8240,107840,822,1.1,1.1
140,4,2,2,6,6,11260,1125,0.0,0.000,1,11260,118860,1125,1.1,1.1
150,4,2,2,6,6,7140,713,0.0,0.000,1,7140,127120,713,1.1,1.1
160,4,2,2,6,6,8280,827,0.0,0.000,1,8280,135380,827,1.1,1.1
170,4,2,2,6,6,11400,1139,0.0,0.000,1,11400,146380,1139,1.1,1.1
180,4,2,2,6,6,7660,765,0.0,0.000,1,7660,154620,765,1.1,1.1
