time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,1680,167,167.0,167.000,1,1680,740,167,2604.2,2604.2
40,4,4,4,15,15,2560,255,255.0,255.000,1,2560,3460,255,2413.4,2413.4
50,4,4,4,15,15,0,0,0.0,0.000,1,0,3460,0,2413.4,2413.4
60,4,4,4,15,15,0,0,0.0,0.000,1,0,3460,0,2413.4,2413.4
70,4,4,4,15,15,0,0,0.0,0.000,1,0,3460,0,2413.4,2413.4
80,4,4,4,15,15,-4240,-423,-423.0,-423.000,1,-4240,0,-423,0.0,0.0
90,4,4,4,15,15,1140,113,113.0,113.000,1,1140,60,113,1942.0,1942.0
100,4,4,4,15,15,0,0,0.0,0.000,1,0,60,0,1942.0,1942.0
110,4,4,4,15,15,0,0,0.0,0.000,1,0,60,0,1942.0,1942.0
120,4,4,4,15,15,0,0,0.0,0.000,1,0,60,0,1942.0,1942.0
130,4,4,4,15,15,440,43,43.0,43.000,1,440,820,43,1794.5,1794.5
140,4,4,4,15,15,3060,305,305.0,305.000,1,3060,3880,305,2166.5,2166.5
150,4,4,4,15,15,3400,338,338.0,338.000,1,3400,7300,338,2044.4,2044.4
160,4,4,4,15,15,0,0,0.0,0.000,1,0,7300,0,2044.4,2044.4
170,4,4,4,15,15,0,0,0.0,0.000,1,0,7300,0,2044.4,2044.4
180,4,4,4,15,15,0,0,0.0,0.000,1,0,7300,0,2044.4,2044.4
