time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,920,91,91.0,91.000,10,920,280,91,6.1,60.8
40,4,4,4,15,15,9820,979,979.0,979.000,10,9820,6060,979,55.1,312.0
50,4,4,4,15,15,0,0,0.0,0.000,10,0,6060,0,55.1,312.0
60,4,4,4,15,15,-500,-49,-49.0,-49.000,10,-500,6060,-49,55.1,312.0
70,4,4,4,15,15,0,0,0.0,0.000,10,0,6060,0,55.1,312.0
80,4,4,4,15,15,540,53,53.0,53.000,10,540,6660,53,51.2,291.9
90,4,4,4,15,15,360,35,35.0,35.000,10,360,6660,35,51.2,291.9
100,4,4,4,15,15,3180,317,317.0,317.000,10,3180,9440,317,364.6,1916.4
110,4,4,4,15,15,0,0,0.0,0.000,10,0,9440,0,364.6,1916.4
120,4,4,4,15,15,0,0,0.0,0.000,10,0,9440,0,364.6,1916.4
130,4,4,2,15,15,-840,-83,-83.0,-83.000,4,-840,9440,-83,911.4,1916.4
140,4,2,4,15,15,-13480,-1345,-1345.0,-1345.000,2,-13480,0,-1345,0.0,0.0
150,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
160,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
170,4,4,4,15,15,5960,595,595.0,595.000,10,5960,2320,595,16.8,135.4
180,4,4,4,15,15,6140,612,612.0,612.000,10,6140,6360,612,30.2,181.4
