time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,12460,1234,0.0,0.000,1,3140,3040,311,33.3,33.3
30,4,4,4,45,45,121060,11621,0.0,0.000,1,29940,32960,2874,31.6,31.6
40,4,4,4,45,45,141880,14048,0.0,0.000,1,35060,69140,3471,48.3,48.3
50,4,4,4,45,45,194160,19208,0.0,0.000,1,49200,116840,4867,52.6,52.6
60,4,4,4,45,45,392940,38572,0.0,0.000,1,103460,221000,10156,58.5,58.5
70,4,4,4,45,45,450440,44726,0.0,0.000,1,108060,327300,10729,62.5,62.5
81,4,4,4,45,45,462420,45707,0.0,0.000,1,116260,443040,11491,60.2,60.2
91,4,4,4,45,45,616540,61195,0.0,0.000,1,162500,603820,16129,57.9,57.9
101,4,4,4,45,45,511140,50673,0.0,0.000,1,121420,725200,12037,58.4,58.4
111,4,4,4,45,45,490920,48731,0.0,0.000,1,123000,848460,12209,57.6,57.6
121,4,4,4,45,45,621000,61705,0.0,0.000,1,162960,1009940,16192,57.1,57.1
131,4,4,4,45,45,510200,50756,0.0,0.000,1,118360,1131200,11774,57.2,57.2
141,4,4,4,45,45,497400,49242,0.0,0.000,1,124800,1254920,12355,56.8,56.8
151,4,4,4,45,45,547340,54488,0.0,0.000,1,120700,1375360,12015,56.7,56.7
161,4,4,4,45,45,589100,58646,0.0,0.000,1,163340,1538820,16260,56.5,56.5
171,4,4,4,45,45,494760,49146,0.0,0.000,1,121580,1663560,12077,56.4,56.4
181,4,4,4,45,45,601900,59588,0.0,0.000,1,156900,1820820,15533,56.5,56.5
