time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,54,54,144680,14238,0.0,0.000,10,37020,36500,3643,3.2,3.5
30,4,2,2,54,54,190820,18774,0.0,0.000,10,48040,84240,4726,2.5,2.7
40,4,2,2,54,54,270120,26920,0.0,0.000,10,67140,151020,6691,2.0,2.1
50,4,2,2,54,54,379600,37854,0.0,0.000,10,94780,246360,9451,1.7,1.8
60,4,2,2,54,54,289660,28890,0.0,0.000,10,72240,318700,7205,1.6,1.6
70,4,2,2,54,54,291700,29105,0.0,0.000,10,73060,391640,7289,1.5,1.6
80,4,2,2,54,54,397300,39520,0.0,0.000,10,99260,489960,9873,1.5,1.5
90,4,2,2,54,54,296280,29560,0.0,0.000,10,73700,564620,7353,1.4,1.5
100,4,2,2,54,54,299880,29922,0.0,0.000,10,76400,638680,7623,1.4,1.4
110,4,2,2,54,54,348520,34775,0.0,0.000,10,85540,726140,8535,1.4,1.4
120,4,2,2,54,54,355100,35439,0.0,0.000,10,87200,814140,8702,1.4,1.4
130,4,2,2,54,54,296360,29570,0.0,0.000,10,75380,888780,7521,1.3,1.4
140,4,2,2,54,54,346740,34601,0.0,0.000,10,86640,976280,8645,1.3,1.4
150,4,2,2,54,54,350060,34936,0.0,0.000,10,88580,1063680,8840,1.3,1.3
160,4,2,2,54,54,297880,29713,0.0,0.000,10,74160,1137760,7397,1.3,1.3
170,4,2,2,54,54,352700,35185,0.0,0.000,10,86880,1226040,8667,1.3,1.3
180,4,2,2,54,54,343900,34317,0.0,0.000,10,86040,1312840,8585,1.3,1.3
