time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,9,9,1480,147,147.0,29.000,1,300,340,29,20.8,20.8
60,4,4,4,9,9,2440,243,243.0,75.000,1,760,940,75,19.2,19.2
70,4,4,4,9,9,1900,189,189.0,45.000,1,460,1420,45,18.7,18.7
80,4,4,4,9,9,2100,209,209.0,49.000,1,500,1900,49,18.8,18.8
90,4,4,4,9,9,2400,239,239.0,63.000,1,640,2520,63,19.1,19.1
100,4,4,4,9,9,1660,165,165.0,39.000,1,400,3000,39,18.7,18.7
110,4,4,4,9,9,1840,183,183.0,41.000,1,420,3460,41,19.0,19.0
120,4,4,4,9,9,1920,191,191.0,49.000,1,500,3900,49,19.2,19.2
130,4,4,4,9,9,2260,225,225.0,65.000,1,660,4540,65,19.1,19.1
140,4,4,4,9,9,2260,225,225.0,49.000,1,500,5020,49,19.2,19.2
150,4,4,4,9,9,1900,189,189.0,47.000,1,480,5460,47,19.3,19.3
160,4,4,4,9,9,2440,243,243.0,73.000,1,740,6100,73,19.0,19.0
170,4,4,4,9,9,1960,195,195.0,33.000,1,340,6560,33,19.0,19.0
180,4,4,4,9,9,1660,165,165.0,37.000,1,380,7000,37,19.0,19.0
